type,id,apidoc_Text
method,java/lang/management/MemoryManagerMXBean/getName/, Returns the name representing this memory manager. @return the name of this memory manager.
method,java/lang/management/MemoryManagerMXBean/getMemoryPoolNames/, Returns the name of memory pools that this memory manager manages. @return an array of String objects, each is the name of a memory pool that this memory manager manages.
method,java/lang/management/MemoryMXBean/getObjectPendingFinalizationCount/, Returns the approximate number of objects for which finalization is pending. @return the approximate number objects for which finalization is pending.
method,java/lang/management/MemoryMXBean/isVerbose/, Tests if verbose output for the memory system is enabled. @return true if verbose output for the memory system is enabled; false otherwise.
method,java/lang/management/ManagementFactory/getClassLoadingMXBean/, Returns the managed bean for the class loading system of the Java virtual machine. @return a {@link ClassLoadingMXBean} object for the Java virtual machine.
method,java/lang/management/ManagementFactory/getMemoryMXBean/, Returns the managed bean for the memory system of the Java virtual machine. @return a {@link MemoryMXBean} object for the Java virtual machine.
method,java/lang/management/ManagementFactory/getRuntimeMXBean/, Returns the managed bean for the runtime system of the Java virtual machine. @return a {@link RuntimeMXBean} object for the Java virtual machine.
method,java/lang/management/ManagementFactory/getCompilationMXBean/, Returns the managed bean for the compilation system of the Java virtual machine. This method returns null if the Java virtual machine has no compilation system. @return a {@link CompilationMXBean} object for the Java virtual machine or null if the Java virtual machine has no compilation system. 
method,java/lang/management/ManagementFactory/getOperatingSystemMXBean/, Returns the managed bean for the operating system on which the Java virtual machine is running. @return an {@link OperatingSystemMXBean} object for the Java virtual machine.
field,java/lang/management/ManagementFactory/CLASS_LOADING_MXBEAN_NAME, String representation of the ObjectName for the {@link ClassLoadingMXBean}.
field,java/lang/management/ManagementFactory/COMPILATION_MXBEAN_NAME, String representation of the ObjectName for the {@link CompilationMXBean}.
field,java/lang/management/ManagementFactory/MEMORY_MXBEAN_NAME, String representation of the ObjectName for the {@link MemoryMXBean}.
field,java/lang/management/ManagementFactory/OPERATING_SYSTEM_MXBEAN_NAME, String representation of the ObjectName for the {@link OperatingSystemMXBean}.
field,java/lang/management/ManagementFactory/RUNTIME_MXBEAN_NAME, String representation of the ObjectName for the {@link RuntimeMXBean}.
field,java/lang/management/ManagementFactory/GARBAGE_COLLECTOR_MXBEAN_DOMAIN_TYPE, The domain name and the type key property in the ObjectName for a {@link GarbageCollectorMXBean}. The unique ObjectName for a GarbageCollectorMXBean can be formed by appending this string with ,name=collector's name.
field,java/lang/management/ManagementFactory/MEMORY_MANAGER_MXBEAN_DOMAIN_TYPE, The domain name and the type key property in the ObjectName for a {@link MemoryManagerMXBean}. The unique ObjectName for a MemoryManagerMXBean can be formed by appending this string with ,name=manager's name.
field,java/lang/management/ManagementFactory/MEMORY_POOL_MXBEAN_DOMAIN_TYPE, The domain name and the type key property in the ObjectName for a {@link MemoryPoolMXBean}. The unique ObjectName for a MemoryPoolMXBean can be formed by appending this string with ,name=pool's name.
method,java/lang/management/GarbageCollectorMXBean/getCollectionCount/, Returns the total number of collections that have occurred. This method returns -1 if the collection count is undefined for this collector. @return the total number of collections that have occurred.
method,java/lang/management/CompilationMXBean/getName/, Returns the name of the Just-in-time (JIT) compiler. @return the name of the JIT compiler.
method,java/lang/management/CompilationMXBean/isCompilationTimeMonitoringSupported/, Tests if the Java virtual machine supports the monitoring of compilation time. @return true if the monitoring of compilation time is supported ; false otherwise.
method,java/lang/management/ClassLoadingMXBean/getTotalLoadedClassCount/, Returns the total number of classes that have been loaded since the Java virtual machine has started execution. @return the total number of classes loaded.
method,java/lang/management/ClassLoadingMXBean/getLoadedClassCount/, Returns the number of classes that are currently loaded in the Java virtual machine. @return the number of currently loaded classes.
method,java/lang/management/ClassLoadingMXBean/getUnloadedClassCount/, Returns the total number of classes unloaded since the Java virtual machine has started execution. @return the total number of unloaded classes.
method,java/lang/management/ClassLoadingMXBean/isVerbose/, Tests if the verbose output for the class loading system is enabled. @return true if the verbose output for the class loading system is enabled; false otherwise.
class,java/text/StringCharacterIterator, StringCharacterIterator implements the CharacterIterater protocol for a String. The StringCharacterIterator class iterates over the entire String. @see CharacterIterator
method,java/text/StringCharacterIterator/first/, Implements CharacterIterator.first() for String. @see CharacterIterator#first
method,java/text/StringCharacterIterator/last/, Implements CharacterIterator.last() for String. @see CharacterIterator#last
method,java/text/StringCharacterIterator/setIndex/int, Implements CharacterIterator.setIndex() for String. @see CharacterIterator#setIndex
method,java/text/StringCharacterIterator/current/, Implements CharacterIterator.current() for String. @see CharacterIterator#current
method,java/text/StringCharacterIterator/next/, Implements CharacterIterator.next() for String. @see CharacterIterator#next
method,java/text/StringCharacterIterator/previous/, Implements CharacterIterator.previous() for String. @see CharacterIterator#previous
method,java/text/StringCharacterIterator/getBeginIndex/, Implements CharacterIterator.getBeginIndex() for String. @see CharacterIterator#getBeginIndex
method,java/text/StringCharacterIterator/getEndIndex/, Implements CharacterIterator.getEndIndex() for String. @see CharacterIterator#getEndIndex
method,java/text/StringCharacterIterator/getIndex/, Implements CharacterIterator.getIndex() for String. @see CharacterIterator#getIndex
method,java/text/StringCharacterIterator/equals/Object, Compares the equality of two StringCharacterIterator objects. @param obj the StringCharacterIterator object to be compared with. @return true if the given obj is the same as this StringCharacterIterator object; false otherwise.
method,java/text/StringCharacterIterator/hashCode/, Computes a hashcode for this iterator. @return A hash code
method,java/text/StringCharacterIterator/clone/, Creates a copy of this iterator. @return A copy of this
method,java/text/StringCharacterIterator/StringCharacterIterator/String, Constructs an iterator with an initial index of 0.
method,java/text/StringCharacterIterator/StringCharacterIterator/String;int, Constructs an iterator with the specified initial index. @param text The String to be iterated over @param pos Initial iterator position
method,java/text/StringCharacterIterator/StringCharacterIterator/String;int;int;int, Constructs an iterator over the given range of the given string, with the index set at the specified position. @param text The String to be iterated over @param begin Index of the first character @param end Index of the character following the last character @param pos Initial iterator position
method,java/text/SimpleDateFormat/set2DigitYearStart/Date, Sets the 100-year period 2-digit years will be interpreted as being in to begin on the date the user specifies. @param startDate During parsing, two digit years will be placed in the range startDate to startDate + 100 years. @see #get2DigitYearStart @since 1.2
method,java/text/SimpleDateFormat/get2DigitYearStart/, Returns the beginning date of the 100-year period 2-digit years are interpreted as being within. @return the start of the 100-year period into which two digit years are parsed @see #set2DigitYearStart @since 1.2
method,java/text/SimpleDateFormat/formatToCharacterIterator/Object, Formats an Object producing an AttributedCharacterIterator. You can use the returned AttributedCharacterIterator to build the resulting String, as well as to determine information about the resulting String. Each attribute key of the AttributedCharacterIterator will be of type DateFormat.Field, with the corresponding attribute value being the same as the attribute key. @exception NullPointerException if obj is null. @exception IllegalArgumentException if the Format cannot format the given object, or if the Format's pattern string is invalid. @param obj The object to format @return AttributedCharacterIterator describing the formatted value. @since 1.4
method,java/text/SimpleDateFormat/toPattern/, Returns a pattern string describing this date format. @return a pattern string describing this date format.
method,java/text/SimpleDateFormat/toLocalizedPattern/, Returns a localized pattern string describing this date format. @return a localized pattern string describing this date format.
method,java/text/SimpleDateFormat/applyPattern/String, Applies the given pattern string to this date format. @param pattern the new date and time pattern for this date format @exception NullPointerException if the given pattern is null @exception IllegalArgumentException if the given pattern is invalid
method,java/text/SimpleDateFormat/applyLocalizedPattern/String, Applies the given localized pattern string to this date format. @param pattern a String to be mapped to the new date and time format pattern for this format @exception NullPointerException if the given pattern is null @exception IllegalArgumentException if the given pattern is invalid
method,java/text/SimpleDateFormat/getDateFormatSymbols/, Gets a copy of the date and time format symbols of this date format. @return the date and time format symbols of this date format @see #setDateFormatSymbols
method,java/text/SimpleDateFormat/setDateFormatSymbols/DateFormatSymbols, Sets the date and time format symbols of this date format. @param newFormatSymbols the new date and time format symbols @exception NullPointerException if the given newFormatSymbols is null @see #getDateFormatSymbols
method,java/text/SimpleDateFormat/clone/, Creates a copy of this SimpleDateFormat. This also clones the format's date format symbols. @return a clone of this SimpleDateFormat
method,java/text/SimpleDateFormat/hashCode/, Returns the hash code value for this SimpleDateFormat object. @return the hash code value for this SimpleDateFormat object.
method,java/text/SimpleDateFormat/equals/Object, Compares the given object with this SimpleDateFormat for equality. @return true if the given object is equal to this SimpleDateFormat
method,java/text/SimpleDateFormat/SimpleDateFormat/String;DateFormatSymbols, Constructs a SimpleDateFormat using the given pattern and date format symbols. @param pattern the pattern describing the date and time format @param formatSymbols the date format symbols to be used for formatting @exception NullPointerException if the given pattern or formatSymbols is null @exception IllegalArgumentException if the given pattern is invalid
method,java/text/RuleBasedCollator/getRules/, Gets the table-based rules for the collation object. @return returns the collation rules that the table collation object was created from.
method,java/text/RuleBasedCollator/getCollationElementIterator/String, Return a CollationElementIterator for the given String. @see java.text.CollationElementIterator
method,java/text/RuleBasedCollator/getCollationElementIterator/CharacterIterator, Return a CollationElementIterator for the given String. @see java.text.CollationElementIterator @since 1.2
method,java/text/RuleBasedCollator/equals/Object, Compares the equality of two collation objects. @param obj the table-based collation object to be compared with this. @return true if the current table-based collation object is the same as the table-based collation object obj; false otherwise.
method,java/text/RuleBasedCollator/hashCode/, Generates the hash code for the table-based collation object
method,java/text/RuleBasedCollator/RuleBasedCollator/String, RuleBasedCollator constructor. This takes the table rules and builds a collation table out of them. Please see RuleBasedCollator class description for more details on the collation rule syntax. @see java.util.Locale @param rules the collation rules to build the collation table from. @exception ParseException A format exception will be thrown if the build process of the rules fails. For example, build rule a < ? < d will cause the constructor to throw the ParseException because the '?' is not quoted.
method,java/text/ParsePosition/getIndex/, Retrieve the current parse position. On input to a parse method, this is the index of the character at which parsing will begin; on output, it is the index of the character following the last character parsed.
method,java/text/ParsePosition/setIndex/int, Set the current parse position.
method,java/text/ParsePosition/hashCode/, Returns a hash code for this ParsePosition. @return a hash code value for this object
method,java/text/ParsePosition/toString/, Return a string representation of this ParsePosition. @return a string representation of this object
method,java/text/ParsePosition/ParsePosition/int, Create a new ParsePosition with the given initial index.
method,java/text/NumberFormat/format/double, Specialization of format. @exception ArithmeticException if rounding is needed with rounding mode being set to RoundingMode.UNNECESSARY @see java.text.Format#format
method,java/text/NumberFormat/format/long, Specialization of format. @exception ArithmeticException if rounding is needed with rounding mode being set to RoundingMode.UNNECESSARY @see java.text.Format#format
method,java/text/NumberFormat/format/double;StringBuffer;FieldPosition, Specialization of format. @exception ArithmeticException if rounding is needed with rounding mode being set to RoundingMode.UNNECESSARY @see java.text.Format#format
method,java/text/NumberFormat/format/long;StringBuffer;FieldPosition, Specialization of format. @exception ArithmeticException if rounding is needed with rounding mode being set to RoundingMode.UNNECESSARY @see java.text.Format#format
method,java/text/NumberFormat/getNumberInstance/, Returns a general-purpose number format for the current default locale.
method,java/text/NumberFormat/getNumberInstance/Locale, Returns a general-purpose number format for the specified locale.
method,java/text/NumberFormat/getCurrencyInstance/, Returns a currency format for the current default locale.
method,java/text/NumberFormat/getCurrencyInstance/Locale, Returns a currency format for the specified locale.
method,java/text/NumberFormat/getPercentInstance/, Returns a percentage format for the current default locale.
method,java/text/NumberFormat/getPercentInstance/Locale, Returns a percentage format for the specified locale.
method,java/text/NumberFormat/isGroupingUsed/, Returns true if grouping is used in this format. For example, in the English locale, with grouping on, the number 1234567 might be formatted as 1,234,567. The grouping separator as well as the size of each group is locale dependant and is determined by sub-classes of NumberFormat. @see #setGroupingUsed
method,java/text/NumberFormat/setGroupingUsed/boolean, Set whether or not grouping will be used in this format. @see #isGroupingUsed
method,java/text/NumberFormat/getMaximumIntegerDigits/, Returns the maximum number of digits allowed in the integer portion of a number. @see #setMaximumIntegerDigits
method,java/text/NumberFormat/getMinimumIntegerDigits/, Returns the minimum number of digits allowed in the integer portion of a number. @see #setMinimumIntegerDigits
method,java/text/NumberFormat/getMaximumFractionDigits/, Returns the maximum number of digits allowed in the fraction portion of a number. @see #setMaximumFractionDigits
method,java/text/NumberFormat/getMinimumFractionDigits/, Returns the minimum number of digits allowed in the fraction portion of a number. @see #setMinimumFractionDigits
method,java/text/NumberFormat/setCurrency/Currency, Sets the currency used by this number format when formatting currency values. This does not update the minimum or maximum number of fraction digits used by the number format. The default implementation throws UnsupportedOperationException. @param currency the new currency to be used by this number format @exception UnsupportedOperationException if the number format class doesn't implement currency formatting @exception NullPointerException if currency is null @since 1.4
class,java/text/NumberFormat/Field, Defines constants that are used as attribute keys in the AttributedCharacterIterator returned from NumberFormat.formatToCharacterIterator and as field identifiers in FieldPosition. @since 1.4
method,java/text/NumberFormat/Field/readResolve/, Resolves instances being deserialized to the predefined constants. @throws InvalidObjectException if the constant could not be resolved. @return resolved NumberFormat.Field constant
method,java/text/NumberFormat/Field/NumberFormat/Field/String, Creates a Field instance with the specified name. @param name Name of the attribute
field,java/text/NumberFormat/Field/INTEGER, Constant identifying the integer field.
field,java/text/NumberFormat/Field/FRACTION, Constant identifying the fraction field.
field,java/text/NumberFormat/Field/EXPONENT, Constant identifying the exponent field.
field,java/text/NumberFormat/Field/DECIMAL_SEPARATOR, Constant identifying the decimal separator field.
field,java/text/NumberFormat/Field/SIGN, Constant identifying the sign field.
field,java/text/NumberFormat/Field/GROUPING_SEPARATOR, Constant identifying the grouping separator field.
field,java/text/NumberFormat/Field/EXPONENT_SYMBOL, Constant identifying the exponent symbol field.
field,java/text/NumberFormat/Field/PERCENT, Constant identifying the percent field.
field,java/text/NumberFormat/Field/PERMILLE, Constant identifying the permille field.
field,java/text/NumberFormat/Field/CURRENCY, Constant identifying the currency field.
field,java/text/NumberFormat/Field/EXPONENT_SIGN, Constant identifying the exponent sign field.
method,java/text/Normalizer/normalize/CharSequence;Form, Normalize a sequence of char values. The sequence will be normalized according to the specified normalization from. @param src The sequence of char values to normalize. @param form The normalization form; one of {@link java.text.Normalizer.Form#NFC}, {@link java.text.Normalizer.Form#NFD}, {@link java.text.Normalizer.Form#NFKC}, {@link java.text.Normalizer.Form#NFKD} @return The normalized String @throws NullPointerException If src or form is null.
method,java/text/Normalizer/isNormalized/CharSequence;Form, Determines if the given sequence of char values is normalized. @param src The sequence of char values to be checked. @param form The normalization form; one of {@link java.text.Normalizer.Form#NFC}, {@link java.text.Normalizer.Form#NFD}, {@link java.text.Normalizer.Form#NFKC}, {@link java.text.Normalizer.Form#NFKD} @return true if the sequence of char values is normalized; false otherwise. @throws NullPointerException If src or form is null.
class,java/text/Normalizer/Form, This enum provides constants of the four Unicode normalization forms that are described in Unicode Standard Annex #15 &mdash; Unicode Normalization Forms and two methods to access them. @since 1.6
method,java/text/Normalizer/Form/values/,
method,java/text/Normalizer/Form/valueOf/String,
field,java/text/Normalizer/Form/NFD, Canonical decomposition.
field,java/text/Normalizer/Form/NFC, Canonical decomposition, followed by canonical composition.
field,java/text/Normalizer/Form/NFKD, Compatibility decomposition.
field,java/text/Normalizer/Form/NFKC, Compatibility decomposition, followed by canonical composition.
method,java/text/MessageFormat/getLocale/, Gets the locale that's used when creating or comparing subformats. @return the locale used when creating or comparing subformats
method,java/text/MessageFormat/applyPattern/String, Sets the pattern used by this message format. The method parses the pattern and creates a list of subformats for the format elements contained in it. Patterns and their interpretation are specified in the class description. @param pattern the pattern for this message format @exception IllegalArgumentException if the pattern is invalid
method,java/text/MessageFormat/setFormatByArgumentIndex/int;Format, Sets the format to use for the format elements within the previously set pattern string that use the given argument index. The argument index is part of the format element definition and represents an index into the arguments array passed to the format methods or the result array returned by the parse methods. If the argument index is used for more than one format element in the pattern string, then the new format is used for all such format elements. If the argument index is not used for any format element in the pattern string, then the new format is ignored. @param argumentIndex the argument index for which to use the new format @param newFormat the new format to use @since 1.4
method,java/text/MessageFormat/getFormatsByArgumentIndex/, Gets the formats used for the values passed into format methods or returned from parse methods. The indices of elements in the returned array correspond to the argument indices used in the previously set pattern string. The order of formats in the returned array thus corresponds to the order of elements in the arguments array passed to the format methods or the result array returned by the parse methods. If an argument index is used for more than one format element in the pattern string, then the format used for the last such format element is returned in the array. If an argument index is not used for any format element in the pattern string, then null is returned in the array. @return the formats used for the arguments within the pattern @since 1.4
method,java/text/MessageFormat/format/String;Object[], Creates a MessageFormat with the given pattern and uses it to format the given arguments. This is equivalent to (new {@link #MessageFormat(String) MessageFormat}(pattern)).{@link #format(java.lang.Object[], java.lang.StringBuffer, java.text.FieldPosition) format}(arguments, new StringBuffer(), null).toString() @exception IllegalArgumentException if the pattern is invalid, or if an argument in the arguments array is not of the type expected by the format element(s) that use it.
method,java/text/MessageFormat/clone/, Creates and returns a copy of this object. @return a clone of this instance.
method,java/text/MessageFormat/hashCode/, Generates a hash code for the message format object.
method,java/text/MessageFormat/MessageFormat/String, Constructs a MessageFormat for the default locale and the specified pattern. The constructor first sets the locale, then parses the pattern and creates a list of subformats for the format elements contained in it. Patterns and their interpretation are specified in the class description. @param pattern the pattern for this message format @exception IllegalArgumentException if the pattern is invalid
method,java/text/MessageFormat/MessageFormat/String;Locale, Constructs a MessageFormat for the specified locale and pattern. The constructor first sets the locale, then parses the pattern and creates a list of subformats for the format elements contained in it. Patterns and their interpretation are specified in the class description. @param pattern the pattern for this message format @param locale the locale for this message format @exception IllegalArgumentException if the pattern is invalid @since 1.4
class,java/text/MessageFormat/Field, Defines constants that are used as attribute keys in the AttributedCharacterIterator returned from MessageFormat.formatToCharacterIterator. @since 1.4
method,java/text/MessageFormat/Field/readResolve/, Resolves instances being deserialized to the predefined constants. @throws InvalidObjectException if the constant could not be resolved. @return resolved MessageFormat.Field constant
method,java/text/MessageFormat/Field/MessageFormat/Field/String, Creates a Field with the specified name. @param name Name of the attribute
field,java/text/MessageFormat/Field/ARGUMENT, Constant identifying a portion of a message that was generated from an argument passed into formatToCharacterIterator. The value associated with the key will be an Integer indicating the index in the arguments array of the argument from which the text was generated.
method,java/text/Format/format/Object, Formats an object to produce a string. This is equivalent to {@link #format(Object, StringBuffer, FieldPosition) format}(obj, new StringBuffer(), new FieldPosition(0)).toString(); @param obj The object to format @return Formatted string. @exception IllegalArgumentException if the Format cannot format the given object
method,java/text/Format/format/Object;StringBuffer;FieldPosition, Formats an object and appends the resulting text to a given string buffer. If the pos argument identifies a field used by the format, then its indices are set to the beginning and end of the first such field encountered. @param obj The object to format @param toAppendTo where the text is to be appended @param pos A FieldPosition identifying a field in the formatted text @return the string buffer passed in as toAppendTo, with formatted text appended @exception NullPointerException if toAppendTo or pos is null @exception IllegalArgumentException if the Format cannot format the given object
method,java/text/Format/clone/, Creates and returns a copy of this object. @return a clone of this instance.
class,java/text/Format/Field, Defines constants that are used as attribute keys in the AttributedCharacterIterator returned from Format.formatToCharacterIterator and as field identifiers in FieldPosition. @since 1.4
method,java/text/Format/Field/Format/Field/String, Creates a Field with the specified name. @param name Name of the attribute
method,java/text/FieldPosition/getField/, Retrieves the field identifier.
method,java/text/FieldPosition/getBeginIndex/, Retrieves the index of the first character in the requested field.
method,java/text/FieldPosition/getEndIndex/, Retrieves the index of the character following the last character in the requested field.
method,java/text/FieldPosition/hashCode/, Returns a hash code for this FieldPosition. @return a hash code value for this object
method,java/text/FieldPosition/toString/, Return a string representation of this FieldPosition. @return a string representation of this object
class,java/text/DecimalFormatSymbols, This class represents the set of symbols (such as the decimal separator, the grouping separator, and so on) needed by DecimalFormat to format numbers. DecimalFormat creates for itself an instance of DecimalFormatSymbols from its locale data. If you need to change any of these symbols, you can get the DecimalFormatSymbols object from your DecimalFormat and modify it. @see java.util.Locale @see DecimalFormat @version 1.47, 03/23/10 @author Mark Davis @author Alan Liu
method,java/text/DecimalFormatSymbols/getInstance/, Gets the DecimalFormatSymbols instance for the default locale. This method provides access to DecimalFormatSymbols instances for locales supported by the Java runtime itself as well as for those supported by installed {@link java.text.spi.DecimalFormatSymbolsProvider DecimalFormatSymbolsProvider} implementations. @return a DecimalFormatSymbols instance. @since 1.6
method,java/text/DecimalFormatSymbols/getZeroDigit/, Gets the character used for zero. Different for Arabic, etc.
method,java/text/DecimalFormatSymbols/setZeroDigit/char, Sets the character used for zero. Different for Arabic, etc.
method,java/text/DecimalFormatSymbols/getGroupingSeparator/, Gets the character used for thousands separator. Different for French, etc.
method,java/text/DecimalFormatSymbols/setGroupingSeparator/char, Sets the character used for thousands separator. Different for French, etc.
method,java/text/DecimalFormatSymbols/getDecimalSeparator/, Gets the character used for decimal sign. Different for French, etc.
method,java/text/DecimalFormatSymbols/setDecimalSeparator/char, Sets the character used for decimal sign. Different for French, etc.
method,java/text/DecimalFormatSymbols/getPerMill/, Gets the character used for per mille sign. Different for Arabic, etc.
method,java/text/DecimalFormatSymbols/setPerMill/char, Sets the character used for per mille sign. Different for Arabic, etc.
method,java/text/DecimalFormatSymbols/getPercent/, Gets the character used for percent sign. Different for Arabic, etc.
method,java/text/DecimalFormatSymbols/setPercent/char, Sets the character used for percent sign. Different for Arabic, etc.
method,java/text/DecimalFormatSymbols/getDigit/, Gets the character used for a digit in a pattern.
method,java/text/DecimalFormatSymbols/setDigit/char, Sets the character used for a digit in a pattern.
method,java/text/DecimalFormatSymbols/getPatternSeparator/, Gets the character used to separate positive and negative subpatterns in a pattern.
method,java/text/DecimalFormatSymbols/setPatternSeparator/char, Sets the character used to separate positive and negative subpatterns in a pattern.
method,java/text/DecimalFormatSymbols/getInfinity/, Gets the string used to represent infinity. Almost always left unchanged.
method,java/text/DecimalFormatSymbols/setInfinity/String, Sets the string used to represent infinity. Almost always left unchanged.
method,java/text/DecimalFormatSymbols/getNaN/, Gets the string used to represent not a number. Almost always left unchanged.
method,java/text/DecimalFormatSymbols/setNaN/String, Sets the string used to represent not a number. Almost always left unchanged.
method,java/text/DecimalFormatSymbols/getMinusSign/, Gets the character used to represent minus sign. If no explicit negative format is specified, one is formed by prefixing minusSign to the positive format.
method,java/text/DecimalFormatSymbols/setMinusSign/char, Sets the character used to represent minus sign. If no explicit negative format is specified, one is formed by prefixing minusSign to the positive format.
method,java/text/DecimalFormatSymbols/getCurrencySymbol/, Returns the currency symbol for the currency of these DecimalFormatSymbols in their locale. @since 1.2
method,java/text/DecimalFormatSymbols/setCurrencySymbol/String, Sets the currency symbol for the currency of these DecimalFormatSymbols in their locale. @since 1.2
method,java/text/DecimalFormatSymbols/getInternationalCurrencySymbol/, Returns the ISO 4217 currency code of the currency of these DecimalFormatSymbols. @since 1.2
method,java/text/DecimalFormatSymbols/setInternationalCurrencySymbol/String, Sets the ISO 4217 currency code of the currency of these DecimalFormatSymbols. If the currency code is valid (as defined by {@link java.util.Currency#getInstance(java.lang.String) Currency.getInstance}), this also sets the currency attribute to the corresponding Currency instance and the currency symbol attribute to the currency's symbol in the DecimalFormatSymbols' locale. If the currency code is not valid, then the currency attribute is set to null and the currency symbol attribute is not modified. @see #setCurrency @see #setCurrencySymbol @since 1.2
method,java/text/DecimalFormatSymbols/setCurrency/Currency, Sets the currency of these DecimalFormatSymbols. This also sets the currency symbol attribute to the currency's symbol in the DecimalFormatSymbols' locale, and the international currency symbol attribute to the currency's ISO 4217 currency code. @param currency the new currency to be used @exception NullPointerException if currency is null @since 1.4 @see #setCurrencySymbol @see #setInternationalCurrencySymbol
method,java/text/DecimalFormatSymbols/getMonetaryDecimalSeparator/, Returns the monetary decimal separator. @since 1.2
method,java/text/DecimalFormatSymbols/setMonetaryDecimalSeparator/char, Sets the monetary decimal separator. @since 1.2
method,java/text/DecimalFormatSymbols/getExponentSeparator/, Returns the string used to separate the mantissa from the exponent. Examples: x10^ for 1.23x10^4, E for 1.23E4. @return the exponent separator string @see #setExponentSeparator(java.lang.String) @since 1.6
method,java/text/DecimalFormatSymbols/setExponentSeparator/String, Sets the string used to separate the mantissa from the exponent. Examples: x10^ for 1.23x10^4, E for 1.23E4. @param exp the exponent separator string @exception NullPointerException if exp is null @see #getExponentSeparator() @since 1.6
method,java/text/DecimalFormat/formatToCharacterIterator/Object, Formats an Object producing an AttributedCharacterIterator. You can use the returned AttributedCharacterIterator to build the resulting String, as well as to determine information about the resulting String. Each attribute key of the AttributedCharacterIterator will be of type NumberFormat.Field, with the attribute value being the same as the attribute key. @exception NullPointerException if obj is null. @exception IllegalArgumentException when the Format cannot format the given object. @exception ArithmeticException if rounding is needed with rounding mode being set to RoundingMode.UNNECESSARY @param obj The object to format @return AttributedCharacterIterator describing the formatted value. @since 1.4
method,java/text/DecimalFormat/getPositivePrefix/, Get the positive prefix. Examples: +123, $123, sFr123
method,java/text/DecimalFormat/setPositivePrefix/String, Set the positive prefix. Examples: +123, $123, sFr123
method,java/text/DecimalFormat/getNegativePrefix/, Get the negative prefix. Examples: -123, ($123) (with negative suffix), sFr-123
method,java/text/DecimalFormat/setNegativePrefix/String, Set the negative prefix. Examples: -123, ($123) (with negative suffix), sFr-123
method,java/text/DecimalFormat/getPositiveSuffix/, Get the positive suffix. Example: 123%
method,java/text/DecimalFormat/setPositiveSuffix/String, Set the positive suffix. Example: 123%
method,java/text/DecimalFormat/getNegativeSuffix/, Get the negative suffix. Examples: -123%, ($123) (with positive suffixes)
method,java/text/DecimalFormat/setNegativeSuffix/String, Set the negative suffix. Examples: 123%
method,java/text/DecimalFormat/getMultiplier/, Gets the multiplier for use in percent, per mille, and similar formats. @see #setMultiplier(int)
method,java/text/DecimalFormat/setMultiplier/int, Sets the multiplier for use in percent, per mille, and similar formats. For a percent format, set the multiplier to 100 and the suffixes to have '%' (for Arabic, use the Arabic percent sign). For a per mille format, set the multiplier to 1000 and the suffixes to have '&#92;u2030'. Example: with multiplier 100, 1.23 is formatted as 123, and 123 is parsed into 1.23. @see #getMultiplier
method,java/text/DecimalFormat/isDecimalSeparatorAlwaysShown/, Allows you to get the behavior of the decimal separator with integers. (The decimal separator will always appear with decimals.) Example: Decimal ON: 12345 -> 12345.; OFF: 12345 -> 12345
method,java/text/DecimalFormat/setDecimalSeparatorAlwaysShown/boolean, Allows you to set the behavior of the decimal separator with integers. (The decimal separator will always appear with decimals.) Example: Decimal ON: 12345 -> 12345.; OFF: 12345 -> 12345
method,java/text/DecimalFormat/isParseBigDecimal/, Returns whether the {@link #parse(java.lang.String, java.text.ParsePosition)} method returns BigDecimal. The default value is false. @see #setParseBigDecimal @since 1.5
method,java/text/DecimalFormat/setParseBigDecimal/boolean, Sets whether the {@link #parse(java.lang.String, java.text.ParsePosition)} method returns BigDecimal. @see #isParseBigDecimal @since 1.5
method,java/text/DecimalFormat/toPattern/, Synthesizes a pattern string that represents the current state of this Format object. @see #applyPattern
method,java/text/DecimalFormat/toLocalizedPattern/, Synthesizes a localized pattern string that represents the current state of this Format object. @see #applyPattern
method,java/text/DecimalFormat/setMaximumIntegerDigits/int, Sets the maximum number of digits allowed in the integer portion of a number. For formatting numbers other than BigInteger and BigDecimal objects, the lower of newValue and 309 is used. Negative input values are replaced with 0. @see NumberFormat#setMaximumIntegerDigits
method,java/text/DecimalFormat/setMinimumIntegerDigits/int, Sets the minimum number of digits allowed in the integer portion of a number. For formatting numbers other than BigInteger and BigDecimal objects, the lower of newValue and 309 is used. Negative input values are replaced with 0. @see NumberFormat#setMinimumIntegerDigits
method,java/text/DecimalFormat/setMaximumFractionDigits/int, Sets the maximum number of digits allowed in the fraction portion of a number. For formatting numbers other than BigInteger and BigDecimal objects, the lower of newValue and 340 is used. Negative input values are replaced with 0. @see NumberFormat#setMaximumFractionDigits
method,java/text/DecimalFormat/setMinimumFractionDigits/int, Sets the minimum number of digits allowed in the fraction portion of a number. For formatting numbers other than BigInteger and BigDecimal objects, the lower of newValue and 340 is used. Negative input values are replaced with 0. @see NumberFormat#setMinimumFractionDigits
method,java/text/DecimalFormat/getMaximumIntegerDigits/, Gets the maximum number of digits allowed in the integer portion of a number. For formatting numbers other than BigInteger and BigDecimal objects, the lower of the return value and 309 is used. @see #setMaximumIntegerDigits
method,java/text/DecimalFormat/getMinimumIntegerDigits/, Gets the minimum number of digits allowed in the integer portion of a number. For formatting numbers other than BigInteger and BigDecimal objects, the lower of the return value and 309 is used. @see #setMinimumIntegerDigits
