directive_Text,filePath,className,methodName,kind,,,,,,
"In case the client does not explicitly initialize the KeyPairGenerator (via a call to an initialize method), each provider must supply (and document) a default initialization.",java,java,security,Alternative Directive,,,,,,
" Images allocated in this manner must be disposed by {@link #destroyImage(ImageDescriptor)}, and never by calling {@link Image#dispose()}.",org/eclipse/jface/resource/ResourceManager,ResourceManager,createImage,Alternative Directive,,,,,,
" Any color allocated in this manner must be disposed by calling {@link #destroyColor(RGB)}, or by an eventual call to {@link #dispose()}. {@link Color#dispose()} must never been called directly on the returned color.",org/eclipse/jface/resource/ResourceManager,ResourceManager,createColor,Alternative Directive,,,,,,
"When a very large ASCII value is input to a LONGVARCHAR parameter, it may be more practical to send it via a java.io.InputStream. ",java/sql/CallableStatement,CallableStatement,setAsciiStream,Alternative Directive,,,,,,
 This selection should be used instead of null. ,org/eclipse/jface/viewers,viewers,TreeSelection,Alternative Directive,,,,,,
Clients should handle labelProviderChangedEvents for the given element to get the complete decoration.,org/eclipse/jface/viewers/ILabelDecorator,ILabelDecorator,decorateImage,Alternative Directive,,,,,,
Add operations require the use of a pluggable strategy. If no strategy is provided then add is unsupported. ,org/apache/commons/collections,collections,set,Alternative Directive,,,,,,
Add and remove operations require the use of a pluggable strategy. If no strategy is provided then add and remove are unsupported.,org/apache/commons/collections,collections,collection,Alternative Directive,,,,,,
"These formatting strategies are required to handle the position updating of the document. To facilitate the work with these text edit based formatting strategies, a default implementation called ContextBasedFormattingStrategy is provided. ",org/eclipse/jface,jface,text,Alternative Directive,,,,,,
This method should no longer be used for actions in the Eclipse workbench. IWorkbenchCommandSupport and IWorkbenchContextSupport provide all the functionality required for key bindings.,org/eclipse/jface/action/IAction,IAction,setAccelerator,Alternative Directive,,,,,,
The required FontMetrics parameter may be created in the following way: GC gc = new GC(control); gc.setFont(control.getFont()); fontMetrics = gc.getFontMetrics(); gc.dispose(); ,org/eclipse/jface/dialogs/Dialog,Dialog,convertVerticalDLUsToPixels,Alternative Directive,,,,,,
 The required FontMetrics parameter may be created in the following way: GC gc = new GC(control); gc.setFont(control.getFont()); fontMetrics = gc.getFontMetrics(); gc.dispose(); ,org/eclipse/jface/dialogs/Dialog,Dialog,convertHorizontalDLUsToPixels,Alternative Directive,,,,,,
 The required FontMetrics parameter may be created in the following way: GC gc = new GC(control); gc.setFont(control.getFont()); fontMetrics = gc.getFontMetrics(); gc.dispose(); ,org/eclipse/jface/dialogs/Dialog,Dialog,convertWidthInCharsToPixels,Alternative Directive,,,,,,
 The required FontMetrics parameter may be created in the following way: GC gc = new GC(control); gc.setFont(control.getFont()); fontMetrics = gc.getFontMetrics(); gc.dispose(); ,org/eclipse/jface/dialogs/Dialog,Dialog,convertHeightInCharsToPixels,Alternative Directive,,,,,,
"Specifying which properties are affected may allow the viewer to optimize the update. For example, if the label provider is not affected by changes to any of these properties, an update may not actually be required.",org/eclipse/jface/viewers/StructuredViewer,StructuredViewer,update,Alternative Directive,,,,,,
"It is recommended that clients do not implement this interface but instead use the standard implementation of this interface, {@link TreeSelection}. ",org/eclipse/jface,jface,viewers,Alternative Directive,,,,,,
"The default is false for backwards compatibility, but the recommended practice is to specify true, and specify the desired width for the content of the column, rather than adding a fudge factor to the specified width.",org/eclipse/jface/viewers,viewers,ColumnPixelData,Alternative Directive,,,,,,
 It is recommended to use setComparator() instead. ,org/eclipse/jface/viewers/StructuredViewer,StructuredViewer,setSorter,Alternative Directive,,,,,,
 It is recommended to use getComparator() instead. ,org/eclipse/jface/viewers/StructuredViewer,StructuredViewer,getSorter,Alternative Directive,,,,,,
It is recommended that getFontDataArray is used instead.,org/eclipse/jface/preference/PreferenceConverter,PreferenceConverter,getFontData,Alternative Directive,,,,,,
"This is not recommended and is included for backwards compatability. It is recommended to use the default font provided by SWT (that is, do not set the font).",org/eclipse/jface/window/ApplicationWindow,ApplicationWindow,getSymbolicFontName,Alternative Directive,,,,,,
"@deprecated as this method only checks or unchecks visible items is is recommended that {@link #setSubtreeChecked(Object, boolean)} is used instead.",org/eclipse/jface/viewers/CheckboxTreeViewer,CheckboxTreeViewer,setAllChecked,Alternative Directive,,,,,,
"If the caller adds its own columns, uses Table.setHeadersVisible(true), or needs to handle dynamic resizing of the table, it is recommended to create the Table itself, specifying the SWT.CHECK style bit (along with any other style bits needed), and use new CheckboxTableViewer(Table) rather than this constructor. ",org/eclipse/jface/viewers/CheckboxTableViewer,CheckboxTableViewer,CheckboxTableViewer,Alternative Directive,,,,,,
This method is provided for backwards compatibility. It is recommended that getDefaultFontDataArray is used instead.,org/eclipse/jface/preference/PreferenceConverter,PreferenceConverter,getDefaultFontData,Alternative Directive,,,,,,
@deprecated This type of security checking is not recommended. It is recommended that the checkPermission call be used instead.\n,java/lang,lang,SecurityManager,Alternative Directive,,,,,,
The results of this constructor can be somewhat unpredictable and its use is generally not recommended; see the notes under the {@link #BigDecimal(double)} constructor. ,java/math/BigDecimal,BigDecimal,BigDecimal,Alternative Directive,,,,,,
This type of security checking is not recommended. It is recommended that the checkPermission call be used instead.,java/lang/SecurityManager,SecurityManager,currentLoadedClass,Alternative Directive,,,,,,
It is recommended that the {@link #probablePrime probablePrime} method be used in preference to this constructor unless there is a compelling need to specify a certainty.,java/math/BigInteger,BigInteger,BigInteger,Alternative Directive,,,,,,
@deprecated This type of security checking is not recommended. It is recommended that the checkPermission call be used instead. ,java/lang/SecurityManager,SecurityManager,classDepth,Alternative Directive,,,,,,
 @deprecated This type of security checking is not recommended. It is recommended that the checkPermission call be used instead. ,java/lang/SecurityManager,SecurityManager,inClass,Alternative Directive,,,,,,
@deprecated This type of security checking is not recommended. It is recommended that the checkPermission call be used instead.,java/lang/SecurityManager,SecurityManager,classLoaderDepth,Alternative Directive,,,,,,
 @deprecated This type of security checking is not recommended. It is recommended that the checkPermission call be used instead.,java/lang/SecurityManager,SecurityManager,inClassLoader,Alternative Directive,,,,,,
@deprecated This type of security checking is not recommended. It is recommended that the checkPermission call be used instead.,java/lang/SecurityManager,SecurityManager,currentClassLoader,Alternative Directive,,,,,,
"@deprecated This method does not automatically escape characters that are illegal in URLs. It is recommended that new code convert an abstract pathname into a URL by first converting it into a URI, via the {@link #toURI() toURI} method, and then convertin",java/io/File,File,toURL,Alternative Directive,,,,,,
StringTokenizer is a legacy class that is retained for compatibility reasons although its use is discouraged in new code. It is recommended that anyone seeking this functionality use the split method of String or the java.util.regex package instead. ,java,java,util,Alternative Directive,,,,,,
"Overloadings of this method exist to initialize an enum set with one through five elements. A sixth overloading is provided that uses the varargs feature. This overloading may be used to create an enum set initially containing an arbitrary number of elements, but is likely to run slower than the overloadings that do not use varargs.",java/util/EnumSet,EnumSet,of,Alternative Directive,,,,,,
"Overloadings of this method exist to initialize an enum set with one through five elements. A sixth overloading is provided that uses the varargs feature. This overloading may be used to create an enum set initially containing an arbitrary number of elements, but is likely to run slower than the overloadings that do not use varargs.",java/util/EnumSet,EnumSet,of,Alternative Directive,,,,,,
"The hash code of an array member-value is computed by calling the appropriate overloading of {@link java.util.Arrays#hashCode(long[]) Arrays.hashCode} on the value. (There is one overloading for each primitive type, and one for object reference types.) ",java/lang/annotation/Annotation,Annotation,hashCode,Alternative Directive,,,,,,
" Overloadings of this method exist to initialize an enum set with one through five elements. A sixth overloading is provided that uses the varargs feature. This overloading may be used to create an enum set initially containing an arbitrary number of elements, but is likely to run slower than the overloadings that do not use varargs. ",java/util/EnumSet,EnumSet,of,Alternative Directive,,,,,,
" Overloadings of this method exist to initialize an enum set with one through five elements. A sixth overloading is provided that uses the varargs feature. This overloading may be used to create an enum set initially containing an arbitrary number of elements, but is likely to run slower than the overloadings that do not use varargs.",java/util/EnumSet,EnumSet,of,Alternative Directive,,,,,,
"This factory, whose parameter list uses the varargs feature, may be used to create an enum set initially containing an arbitrary number of elements, but it is likely to run slower than the overloadings that do not use varargs.",java/util/EnumSet,EnumSet,of,Alternative Directive,,,,,,
"Overloadings of this method exist to initialize an enum set with one through five elements. A sixth overloading is provided that uses the varargs feature. This overloading may be used to create an enum set initially containing an arbitrary number of elements, but is likely to run slower than the overloadings that do not use varargs.",java/util/EnumSet,EnumSet,of,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateNCharacterStream which takes a length parameter.,java/sql/ResultSet,ResultSet,updateNCharacterStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateAsciiStream which takes a length parameter.,java/sql/ResultSet,ResultSet,updateAsciiStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of setBinaryStream which takes a length parameter.,java/sql/CallableStatement,CallableStatement,setBinaryStream,Alternative Directive,,,,,,
 Consult your JDBC driver documentation to determine if it might be more efficient to use a version of setNCharacterStream which takes a length parameter.,java/sql/PreparedStatement,PreparedStatement,setNCharacterStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateCharacterStream which takes a length parameter.,java/sql/ResultSet,ResultSet,updateCharacterStream,Alternative Directive,,,,,,
" If a pattern is to be used multiple times, compiling it once and reusing it will be more efficient than invoking this method each time. ",java/util/regex/Pattern,Pattern,matches,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateBinaryStream which takes a length parameter.,java/sql/ResultSet,ResultSet,updateBinaryStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateAsciiStream which takes a length parameter.,java/sql/ResultSet,ResultSet,updateAsciiStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateBlob which takes a length parameter.,java/sql/ResultSet,ResultSet,updateBlob,Alternative Directive,,,,,,
" It may be more efficient to read the Pack200 archive to a file and pass the File object, using the alternate method described below. ",java/util/jar/Pack200/Unpacker,Unpacker,unpack,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateBinaryStream which takes a length parameter.,java/sql/ResultSet,ResultSet,updateBinaryStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateClob which takes a length parameter.,java/sql/ResultSet,ResultSet,updateClob,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of setCharacterStream which takes a length parameter.,java/sql/PreparedStatement,PreparedStatement,setCharacterStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of setAsciiStream which takes a length parameter.,java/sql/CallableStatement,CallableStatement,setAsciiStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateBlob which takes a length parameter.,java/sql/ResultSet,ResultSet,updateBlob,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateNClob which takes a length parameter.,java/sql/ResultSet,ResultSet,updateNClob,Alternative Directive,,,,,,
 Note that there is another method for efficiently processing the simultaneous addition of multiple elements. ,org/eclipse/jface/viewers/AbstractListViewer,AbstractListViewer,add,Alternative Directive,,,,,,
 Note that the preferred way of re-initializing a preference to its default value is to call setToDefault. ,org/eclipse/jface/preference/IPreferenceStore,IPreferenceStore,setValue,Alternative Directive,,,,,,
Note that there is another method for efficiently processing the simultaneous removal of multiple elements. ,org/eclipse/jface/viewers/AbstractTreeViewer,AbstractTreeViewer,remove,Alternative Directive,,,,,,
 Note that this method is not used when drawing annotations on the editor's text widget. This is handled trough a {@link org.eclipse.jface.text.source.AnnotationPainter.IDrawingStrategy}. ,org/eclipse/jface/text/source/IAnnotationAccessExtension,IAnnotationAccessExtension,isPaintable,Alternative Directive,,,,,,
@deprecated Use {@link #allPredicate(Predicate<? super T>...)} instead ,org/apache/commons/collections/functors/AllPredicate,AllPredicate,getInstance,Alternative Directive,,,,,,
"This method is only included for backwards compatibility. The caller is encouraged to use one of the alternative getInstance methods to obtain a SecureRandom object, and then call the generateSeed method to obtain seed bytes from that object.",java/security/SecureRandom,SecureRandom,getSeed,Alternative Directive,,,,,,
" Subclasses of ClassLoader are encouraged to override {@link #findClass(String)}, rather than this method. ",java/lang/ClassLoader,ClassLoader,loadClass,Alternative Directive,,,,,,
"Typically you shouldn't use DateFormatSymbols directly. Rather, you are encouraged to create a date-time formatter with the DateFormat class's factory methods: getTimeInstance, getDateInstance, or getDateTimeInstance.",java,java,text,Alternative Directive,,,,,,
Clients are encouraged to supply their own disabled/grayed/etc. images rather than using a default image and transforming it. ,org/eclipse/jface/resource/ImageDescriptor,ImageDescriptor,createWithFlags,Alternative Directive,,,,,,
Clients are encouraged to use create/destroyResource and downcast the result to Image rather than using createImage. ,org/eclipse/jface/resource/ImageDescriptor,ImageDescriptor,createImage,Alternative Directive,,,,,,
Developers are encouraged to use the comparator returned from this method instead of constructing a new instance to reduce allocation and GC overhead when multiple comparable comparators may be used in the same VM.,org/apache/commons/collections/comparators/ComparableComparator,ComparableComparator,getInstance,Alternative Directive,,,,,,
Clients are encouraged to use the value returned from this method instead of constructing a new instance to reduce allocation and garbage collection overhead when multiple BooleanComparators may be used in the same virtual machine.,org/apache/commons/collections/comparators/BooleanComparator,BooleanComparator,getTrueFirstComparator,Alternative Directive,,,,,,
Clients are encouraged to use the value returned from this method instead of constructing a new instance to reduce allocation and garbage collection overhead when multiple BooleanComparators may be used in the same virtual machine.,org/apache/commons/collections/comparators/BooleanComparator,BooleanComparator,getFalseFirstComparator,Alternative Directive,,,,,,
Clients are encouraged to use the value returned from this method instead of constructing a new instance to reduce allocation and garbage collection overhead when multiple BooleanComparators may be used in the same virtual machine. ,org/apache/commons/collections/comparators/BooleanComparator,BooleanComparator,getBooleanComparator,Alternative Directive,,,,,,
NOTE #updateElement(int index) can be used to determine selection values. ,org/eclipse/jface/viewers/ILazyContentProvider,ILazyContentProvider,updateElement,Alternative Directive,,,,,,
Note that there is another method for efficiently processing the simultaneous removal of multiple elements. ,org/eclipse/jface/viewers/AbstractTableViewer,AbstractTableViewer,remove,Alternative Directive,,,,,,
Note that there is another method for efficiently processing the simultaneous addition of multiple elements. ,org/eclipse/jface/viewers/AbstractTreeViewer,AbstractTreeViewer,add,Alternative Directive,,,,,,
"This {@literal static factory method""} is provided in preference to a ({ long}",java/math/BigDecimal,BigDecimal,valueOf,Alternative Directive,,,,,,
The three forms of { park} each also support a { blocker} object parameter. This object is recorded while the thread is blocked to permit monitoring and diagnostic tools to identify the reasons that threads are blocked. (Such tools may access blockers using method {@link #getBlocker}.) The use of these forms rather than the original forms without this parameter is strongly encouraged. The normal argument to supply as a { blocker} within a lock implementation is { this}. ,java/util/concurrent,concurrent,locks,Alternative Directive,,,,,,
" SimpleDateFormat allows you to start by choosing any user-defined patterns for date-time formatting. However, you are encouraged to create a date-time formatter with either getTimeInstance, getDateInstance, or getDateTimeInstance in DateFormat. ",java,java,text,Alternative Directive,,,,,,
"If only the given element needs updating, it is more efficient to use the update methods. ",org/eclipse/jface/viewers/StructuredViewer,StructuredViewer,refresh,Alternative Directive,,,,,,
. Note that there is another method for efficiently processing the simultaneous removal of multiple elements. ,org/eclipse/jface/viewers/AbstractListViewer,AbstractListViewer,remove,Alternative Directive,,,,,,
"The statement\n\n     boolean b = Pattern.matches(a*b""",java/util,util,regex,Alternative Directive,,,,,,
"The default Policy implementation can be changed by setting the value of the policy.provider"" security property (in the Java security properties file) to the fully qualified name of the desired Policy subclass implementation. """,java,java,security,Alternative Directive,,,,,,
 The style bit SWT.WRAP should be used if a larger message area is desired. ,org/eclipse/jface/dialogs/ImageAndMessageArea,ImageAndMessageArea,ImageAndMessageArea,Alternative Directive,,,,,,
"May fail spuriously and does not provide ordering guarantees, so is only rarely an appropriate alternative to { compareAndSet}.",java/util/concurrent/atomic/AtomicReferenceFieldUpdater,AtomicReferenceFieldUpdater,weakCompareAndSet,Alternative Directive,,,,,,
"May fail spuriously and does not provide ordering guarantees, so is only rarely an appropriate alternative to { compareAndSet}.",java/util/concurrent/atomic/AtomicMarkableReference,AtomicMarkableReference,weakCompareAndSet,Alternative Directive,,,,,,
"May fail spuriously and does not provide ordering guarantees, so is only rarely an appropriate alternative to { compareAndSet}. ",java/util/concurrent/atomic/AtomicReferenceArray,AtomicReferenceArray,weakCompareAndSet,Alternative Directive,,,,,,
"May fail spuriously and does not provide ordering guarantees, so is only rarely an appropriate alternative to { compareAndSet}.",java/util/concurrent/atomic/AtomicLongArray,AtomicLongArray,weakCompareAndSet,Alternative Directive,,,,,,
"However, this class provides alternative protected extension method decorateTask (one version each for Runnable and Callable) that can be used to customize the concrete task types used to execute commands entered via execute, submit, schedule, scheduleAtFixedRate, and scheduleWithFixedDelay.",java/util,util,concurrent,Alternative Directive,,,,,,
"Since 3.3, an alternative API is available, see {@link ViewerColumn#setEditingSupport(EditingSupport)} for a more flexible way of editing values in a column viewer. ",org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,setCellEditors,Alternative Directive,,,,,,
"Since 3.3, an alternative API is available, see {@link ViewerColumn#setEditingSupport(EditingSupport)} for a more flexible way of editing values in a column viewer. ",org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,setColumnProperties,Alternative Directive,,,,,,
"Since 3.3, an alternative API is available, see {@link ViewerColumn#setEditingSupport(EditingSupport)} for a more flexible way of editing values in a column viewer. ",org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,isCellEditorActive,Alternative Directive,,,,,,
"There are two ways to get an Image from an ImageDescriptor. The method createImage will always return a new Image which must be disposed by the caller. Alternatively, createResource() returns a shared Image.",org/eclipse/jface,jface,resource,Alternative Directive,,,,,,
"This interface may be implemented by clients. Alternatively, clients may use the rule-based default implementation {@link org.eclipse.jface.text.rules.DefaultDamagerRepairer}. ",org/eclipse/jface/text,text,presentation,Alternative Directive,,,,,,
"Since 3.3, an alternative API is available, see {@link ViewerColumn#setEditingSupport(EditingSupport)} for a more flexible way of editing values in a column viewer. ",org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,getColumnProperties,Alternative Directive,,,,,,
" Logger names can be arbitrary strings, but they should normally be based on the package name or class name of the logged component, such as java.net or javax.swing. In addition it is possible to create anonymous"" Loggers that are not stored in the Logger namespace. """,java/util,util,logging,Alternative Directive,,,,,,
Unicode-aware case-insensitive matching can be enabled by specifying the {@link #UNICODE_CASE} flag in conjunction with this flag. ,java/util/regex,regex,Pattern,Alternative Directive,,,,,,
{@link org.eclipse.jface.text.reconciler.IReconcilerExtension} since version 3.0 introducing the ability to be aware of documents with multiple partitionings.,org/eclipse/jface/text,text,reconciler,Alternative Directive,,,,,,
"Since 3.3, an alternative API is available, see {@link ViewerColumn#setEditingSupport(EditingSupport)} for a more flexible way of editing values in a column viewer. ",org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,getCellEditors,Alternative Directive,,,,,,
" Dialog does not use the following images in the registry DLG_IMG_ERROR DLG_IMG_INFO DLG_IMG_QUESTION DLG_IMG_WARNING They are now coming directly from SWT, see ImageRegistry. For backwards compatibility they are still supported, however new code should use SWT for these.",org/eclipse/jface/dialogs/Dialog,Dialog,getImage,Alternative Directive,,,,,,
The following extension interfaces exist:\n\n    {@link org.eclipse.jface.text.source.IAnnotationAccessExtension} since version 3.0 replacing all methods in that interface\n    {@link IAnnotationAccessExtension2} since version 3.2 allowing to set a quick assist assistant to an annotation access.,org/eclipse/jface/text,text,source,Alternative Directive,,,,,,
"You do not have to restrict yourself to using a single family of ResourceBundles. For example, you could have a set of bundles for exception messages, ExceptionResources (ExceptionResources_fr, ExceptionResources_de, ...), and one for widgets, WidgetResource (WidgetResources_fr, WidgetResources_de, ...); breaking up the resources however you like.",java,java,util,Alternative Directive,,,,,,
"When possible, this method checks for write permissions and other operating system restrictions and will therefore usually provide a more accurate estimate of how much new data can actually be written than {@link #getFreeSpace}. ",java/io/File,File,getUsableSpace,Alternative Directive,,,,,,
The following extension interfaces exist:\n\n    {@link org.eclipse.jface.text.source.IAnnotationHoverExtension} since version 3.0 allowing a text hover to provide a creator for the hover control. This allows for sophisticated hovers in a way that information computed by the hover can be displayed in the best possible form.,org/eclipse/jface/text,text,source,Alternative Directive,,,,,,
 The following extension interfaces exist:\n\n    {@link org.eclipse.jface.text.ITextHoverExtension} since version 3.0 allowing a text hover to provide a creator for the hover control. This allows for sophisticated hovers in a way that information computed by the hover can be displayed in the best possible form.\n    {@link org.eclipse.jface.text.ITextHoverExtension2} since version 3.4 allowing a text hover to return hover-specific information objects.,org/eclipse/jface,jface,text,Alternative Directive,,,,,,
"It replaces {@link org.eclipse.jface.text.ITextViewer#setTextHover(ITextHover, String)} with a new method that allows to specify state masks for a better control of the hover behavior. ",org/eclipse/jface,jface,text,Alternative Directive,,,,,,
CollationKeys provide better performance than Collator.compare when Strings are involved in multiple comparisons.,java/text/Collator,Collator,getCollationKey,Alternative Directive,,,,,,
"Since the order of format elements in a pattern string often changes during localization, it is generally better to use the {@link #setFormatByArgumentIndex setFormatByArgumentIndex} method, which accesses format elements based on the argument index they specify. ",java/text/MessageFormat,MessageFormat,setFormat,Alternative Directive,,,,,,
"For comparing Strings exactly once, the compare method provides the best performance. When sorting a list of Strings however, it is generally necessary to compare each String multiple times. In this case, CollationKeys provide better performance. ",java,java,text,Alternative Directive,,,,,,
"Since the order of format elements in a pattern string often changes during localization, it is generally better to use the {@link #setFormatsByArgumentIndex setFormatsByArgumentIndex} method, which assumes an order of formats corresponding to the order of elements in the arguments array passed to the format methods or the result array returned by the parse methods.",java/text/MessageFormat,MessageFormat,setFormats,Alternative Directive,,,,,,
" Since the order of format elements in a pattern string often changes during localization, it's generally better to use the {@link #getFormatsByArgumentIndex getFormatsByArgumentIndex} method, which assumes an order of formats corresponding to the order of elements in the arguments array passed to the format methods or the result array returned by the parse methods.",java/text/MessageFormat,MessageFormat,getFormats,Alternative Directive,,,,,,
" @deprecated Since 3.4, the default implementation of {@link CellLabelProvider#initialize(ColumnViewer, ViewerColumn)} in this class will set up the necessary owner draw callbacks automatically. Calls to this method can be removed. ",org/eclipse/jface/viewers/OwnerDrawLabelProvider,OwnerDrawLabelProvider,setUpOwnerDraw,Alternative Directive,,,,,,
Note that this method does not clean up references between this tool bar manager and its associated contribution items. Use removeAll for that purpose. ,org/eclipse/jface/action/ToolBarManager,ToolBarManager,dispose,Alternative Directive,,,,,,
Note that this method does not clean up references between this cool bar manager and its associated contribution items. Use removeAll for that purpose. ,org/eclipse/jface/action/CoolBarManager,CoolBarManager,dispose,Alternative Directive,,,,,,
Note that this method does not clean up references between this menu manager and its associated contribution items. Use removeAll for that purpose. ,org/eclipse/jface/action/MenuManager,MenuManager,dispose,Alternative Directive,,,,,,
It should be set once either in the constructor or using this method.,org/eclipse/jface/action/ContributionItem,ContributionItem,setId,Alternative Directive,,,,,,
" If multiple threads access a hash set concurrently, and at least one of the threads modifies the set, it must be synchronized externally. This is typically accomplished by synchronizing on some object that naturally encapsulates the set. If no such object exists, the set should be wrapped"" using the {@link Collections#synchronizedSet Collections.synchronizedSet} method. This is best done at creation time",java,java,util,Alternative Directive,,,,,,
" If multiple threads access a linked hash set concurrently, and at least one of the threads modifies the set, it must be synchronized externally. This is typically accomplished by synchronizing on some object that naturally encapsulates the set. If no such object exists, the set should be wrapped"" using the {@link Collections#synchronizedSet Collections.synchronizedSet} method. This is best done at creation time",java,java,util,Alternative Directive,,,,,,
"If multiple threads access an identity hash map concurrently, and at least one of the threads modifies the map structurally, it must be synchronized externally. (A structural modification is any operation that adds or deletes one or more mappings; merely changing the value associated with a key that an instance already contains is not a structural modification.) This is typically accomplished by synchronizing on some object that naturally encapsulates the map. If no such object exists, the map should be wrapped"" using the {@link Collections#synchronizedMap Collections.synchronizedMap} method. This is best done at creation time",java,java,util,Alternative Directive,,,,,,
"If multiple threads access a map concurrently, and at least one of the threads modifies the map structurally, it must be synchronized externally. (A structural modification is any operation that adds or deletes one or more mappings; merely changing the value associated with an existing key is not a structural modification.) This is typically accomplished by synchronizing on some object that naturally encapsulates the map. If no such object exists, the map should be wrapped"" using the {@link Collections#synchronizedSortedMap Collections.synchronizedSortedMap} method. This is best done at creation time",java,java,util,Alternative Directive,,,,,,
"For these reasons, environment variables are more likely to have unintended side effects. It is best to use system properties where possible. ",java/lang/System,System,getenv,Alternative Directive,,,,,,
"If the backing store naturally flushes an entire subtree at once, the implementer is encouraged to override flush(), rather than merely overriding this method. ",java/util/prefs/AbstractPreferences,AbstractPreferences,flushSpi,Alternative Directive,,,,,,
"If the backing store naturally syncs an entire subtree at once, the implementer is encouraged to override sync(), rather than merely overriding this method. ",java/util/prefs/AbstractPreferences,AbstractPreferences,syncSpi,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of updateNCharacterStream which takes a length parameter.,java/sql/ResultSet,ResultSet,updateNCharacterStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of setNCharacterStream which takes a length parameter.,java/sql/CallableStatement,CallableStatement,setNCharacterStream,Alternative Directive,,,,,,
Consult your JDBC driver documentation to determine if it might be more efficient to use a version of setClob which takes a length parameter.,java/sql/PreparedStatement,PreparedStatement,setClob,Alternative Directive,,,,,,
"For efficiency, a character-stream object may use an object other than itself to protect critical sections.",java/io,io,Reader,Alternative Directive,,,,,,
"For efficiency, a character-stream object may use an object other than itself to protect critical sections.",java/io,io,Writer,Alternative Directive,,,,,,
Note that this method does not clean up references between this status line manager and its associated contribution items. Use removeAll for that purpose. ,org/eclipse/jface/action/StatusLineManager,StatusLineManager,dispose,Alternative Directive,,,,,,
 Note that the preferred way of re-initializing a preference to its default value is to call setToDefault. ,org/eclipse/jface/preference/IPreferenceStore,IPreferenceStore,setValue,Alternative Directive,,,,,,
 Note that the static convenience method getImage is also provided on this class. ,org/eclipse/jface/resource/JFaceResources,JFaceResources,getImageRegistry,Alternative Directive,,,,,,
 Note that there is another method for efficiently processing the simultaneous addition of multiple elements. ,org/eclipse/jface/viewers/AbstractTableViewer,AbstractTableViewer,add,Alternative Directive,,,,,,
"If only the given element needs updating, it is more efficient to use the update methods. ",org/eclipse/jface/viewers/StructuredViewer,StructuredViewer,refresh,Alternative Directive,,,,,,
" If the old behavior is desired by subclasses, get the returned composite's layout data and set grabExcessVerticalSpace to true. ",org/eclipse/jface/dialogs/ErrorDialog,ErrorDialog,createDialogArea,Alternative Directive,,,,,,
"The default CertPathBuilder type can be changed by setting the value of the certpathbuilder.type"" security property (in the Java security properties file) to the desired type. """,java/security/cert/CertPathBuilder,CertPathBuilder,getDefaultType,Alternative Directive,,,,,,
"Once a remote object is registered (bound) with the RMI registry on the local host, callers on a remote (or local) host can lookup the remote object by name, obtain its reference, and then invoke remote methods on the object. A registry may be shared by all servers running on a host or an individual server process may create and use its own registry if desired (see java.rmi.registry.LocateRegistry.createRegistry method for details).",java,java,rmi,Alternative Directive,,,,,,
"The default CertPathValidator type can be changed by setting the value of the certpathvalidator.type"" security property (in the Java security properties file) to the desired type.""",java/security/cert/CertPathValidator,CertPathValidator,getDefaultType,Alternative Directive,,,,,,
" Since 3.3, an alternative API is available, see {@link ViewerColumn#setEditingSupport(EditingSupport)} for a more flexible way of editing values in a column viewer. ",org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,setCellModifier,Alternative Directive,,,,,,
"This class is intended as an alternative to the JFace ListViewer, which displays its content in a combo box rather than a list.",org/eclipse/jface,jface,viewers,Alternative Directive,,,,,,
"May fail spuriously and does not provide ordering guarantees, so is only rarely an appropriate alternative to { compareAndSet}. ",java/util/concurrent/atomic/AtomicLong,AtomicLong,weakCompareAndSet,Alternative Directive,,,,,,
"May fail spuriously and does not provide ordering guarantees, so is only rarely an appropriate alternative to { compareAndSet}. ",java/util/concurrent/atomic/AtomicInteger,AtomicInteger,weakCompareAndSet,Alternative Directive,,,,,,
