kind,containing-api-element,directive_Text,group_Id
"Synchronization Directive","org/apache/commons/collections/map/Flat3Map","Note that Flat3Map is not synchronized and is not thread-safe. If you wish to use this map from multiple threads concurrently, you must use appropriate synchronization.",4
"Synchronization Directive","org/apache/commons/collections/map/LinkedMap","Note that LinkedMap is not synchronized and is not thread-safe. If you wish to use this map from multiple threads concurrently, you must use appropriate synchronization.",4
"Synchronization Directive","org/apache/commons/collections/map/PredicatedMap","Note that PredicatedMap is not synchronized and is not thread-safe. If you wish to use this map from multiple threads concurrently, you must use appropriate synchronization. T",4
"Synchronization Directive","org/apache/commons/collections/map/CompositeMap","Note that CompositeMap is not synchronized and is not thread-safe. If you wish to use this map from multiple threads concurrently, you must use appropriate synchronization. ",4
"Synchronization Directive","org/apache/commons/collections/map/LRUMap","Note that LRUMap is not synchronized and is not thread-safe. If you wish to use this map from multiple threads concurrently, you must use appropriate synchronization.",4
"Synchronization Directive","org/apache/commons/collections/splitmap/TransformedMap","Note that TransformedMap is not synchronized and is not thread-safe. If you wish to use this map from multiple threads concurrently, you must use appropriate synchronization. ",4
"Synchronization Directive","java/util/HashMap"," If multiple threads access a hash map concurrently, and at least one of the threads modifies the map structurally, it must be synchronized externally.",4
"Synchronization Directive","java/util/LinkedHashMap"," If multiple threads access a linked hash map concurrently, and at least one of the threads modifies the map structurally, it must be synchronized externally. ",4
"Synchronization Directive","java/util/LinkedHashSet"," If multiple threads access a linked hash set concurrently, and at least one of the threads modifies the set, it must be synchronized externally. ",4
"Synchronization Directive","java/util/ArrayList"," If multiple threads access an ArrayList instance concurrently, and at least one of the threads modifies the list structurally, it must be synchronized externally. ",4
"Synchronization Directive","java/util/LinkedList"," If multiple threads access a linked list concurrently, and at least one of the threads modifies the list structurally, it must be synchronized externally. ",4
"Synchronization Directive","java/util/HashSet"," If multiple threads access a hash set concurrently, and at least one of the threads modifies the set, it must be synchronized externally. ",4
"Synchronization Directive","java/util/IdentityHashMap"," If multiple threads access an identity hash map concurrently, and at least one of the threads modifies the map structurally, it must be synchronized externally.",4
"Synchronization Directive","java/util/TreeMap"," If multiple threads access a map concurrently, and at least one of the threads modifies the map structurally, it must be synchronized externally.",4
"Synchronization Directive","java/util/TreeSet"," If multiple threads access a tree set concurrently, and at least one of the threads modifies the set, it must be synchronized externally.",4
"Synchronization Directive","java/util/prefs/AbstractPreferences/syncSpi/"," Note that this method should not synchronize the preferences in any subnodes of this node.",4
"Synchronization Directive","org/apache/commons/collections/list/CursorableLinkedList","Note that this implementation is not synchronized. ",4
"Synchronization Directive","org/apache/commons/collections/map/StaticBucketMap/putAll/Map","This operation is not atomic and may have undesired effects. ",4
"Synchronization Directive","java/util/EnumSet"," If multiple threads access an enum set concurrently, and at least one of the threads modifies the set, it should be synchronized externally.",4
"Synchronization Directive","java/util/EnumMap","If multiple threads access an enum map concurrently, and at least one of the threads modifies the map, it should be synchronized externally.",4
"Synchronization Directive","java/util/jar/Pack200/newPacker/"," A multi-threaded application should either allocate multiple packer engines, or else serialize use of one engine with a lock. ",4
"Synchronization Directive","java/util/jar/Pack200/newUnpacker/"," A multi-threaded application should either allocate multiple unpacker engines, or else serialize use of one engine with a lock. ",4
"Synchronization Directive","java/util/PriorityQueue","Note that this implementation is not synchronized. Multiple threads should not access a { PriorityQueue} instance concurrently if any of the threads modifies the queue.",4
"Synchronization Directive","org/apache/commons/collections/SetUtils/synchronizedSet/Set","You must manually synchronize on the returned buffer's iterator to avoid non-deterministic behavior: ",4
"Synchronization Directive","java/util/concurrent/Semaphore","Generally, semaphores used to control resource access should be initialized as fair, to ensure that no thread is starved out from accessing a resource.",4
"Synchronization Directive","java/lang/Appendable"," Appendables are not necessarily safe for multithreaded access. Thread safety is the responsibility of classes that extend and implement this interface. ",4
"Synchronization Directive","java/awt/event/HierarchyEvent/HierarchyEvent/Component;int;Component;Container","Note that passing in an invalid id results in unspecified behavior.",4
"Synchronization Directive","java/util/concurrent/locks/Condition","An implementation is required to clearly document the semantics and guarantees provided by each of the waiting methods, and when an implementation does support interruption of thread suspension then it must obey the interruption semantics as defined in this interface.",4
"Synchronization Directive","java/util/concurrent/locks/Condition/awaitUntil/Date","In either case the implementation must ensure that the signal is redirected to another waiting thread, if there is one.",4
"Synchronization Directive","java/lang/Runtime/addShutdownHook/Thread"," Shutdown hooks run at a delicate time in the life cycle of a virtual machine and should therefore be coded defensively. They should, in particular, be written to be thread-safe and to avoid deadlocks insofar as possible. They should also not rely blindly upon services that may have registered their own shutdown hooks and therefore may themselves in the process of shutting down. Attempts to use other thread-based services such as the AWT event-dispatch thread, for example, may lead to deadlocks. ",4
"Synchronization Directive","java/security/cert/CertStoreSpi","The public methods of all CertStoreSpi objects must be thread-safe. ",4
"Synchronization Directive","java/security/cert/PolicyQualifierInfo","All PolicyQualifierInfo objects must be immutable and thread-safe. ",4
"Synchronization Directive","java/security/cert/TrustAnchor","All TrustAnchor objects must be immutable and thread-safe.",4
"Synchronization Directive","java/lang/Thread/Thread/ThreadGroup;Runnable;String;long","The thread stack size necessary to perform a given computation will likely vary from one JRE implementation to another. In light of this variation, careful tuning of the stack size parameter may be required, and the tuning may need to be repeated for each JRE implementation on which an application is to run. ",4
"Synchronization Directive","org/apache/commons/collections/MapUtils/transformedMap/Map;Transformer;Transformer","@param map the map to transform, must not be null, typically empty",4
"Synchronization Directive","java/util/concurrent/locks/AbstractQueuedSynchronizer","Implementations of these methods must be internally thread-safe, and should in general be short and not block. ",4
"Synchronization Directive","java/util/concurrent/locks/Lock","When locking and unlocking occur in different scopes, care must be taken to ensure that all code that is executed while the lock is held is protected by try-finally or try-catch to ensure that the lock is released when necessary.",4
"Synchronization Directive","java/lang/instrument/Instrumentation/removeTransformer/ClassFileTransformer","Due to the multi-threaded nature of class loading, it is possible for a transformer to receive calls after it has been removed. Transformers should be written defensively to expect this situation. ",4
"Synchronization Directive","java/util/concurrent/CountDownLatch","When threads must repeatedly count down in this way, instead use a {@link CyclicBarrier}. ",4
"Synchronization Directive","java/util/ResourceBundle/Control","A ResourceBundle.Control instance must be thread-safe if it's simultaneously used by multiple threads.",4
"Synchronization Directive","java/util/concurrent/locks/AbstractQueuedLongSynchronizer/tryAcquire/long"," This method should query if the state of the object permits it to be acquired in the exclusive mode, and if so to acquire it.",4
"Synchronization Directive","java/util/concurrent/locks/Lock","The absence of block-structured locking removes the automatic release of locks that occurs with { synchronized} methods and statements. In most cases, the following idiom should be used: ",4
"Synchronization Directive","java/util/concurrent/locks/Lock","All { Lock} implementations must enforce the same memory synchronization semantics as provided by the built-in monitor lock, as described in The Java Language Specification, Third Edition (17.4 Memory Model)",4
"Synchronization Directive","org/eclipse/jface/viewers/deferred/DeferredContentProvider/setSortOrder/Comparator","@param sortOrder new sort order. The comparator must be able to support being used in a background thread. ",4
"Synchronization Directive","org/eclipse/jface/resource/FontRegistry/getBold/String","This method should only be called from the UI thread. If you are not on the UI thread then wrap the call with a PlatformUI.getWorkbench().getDisplay().synchExec() in order to guarantee the correct result. Failure to do this may result in an {@link SWTException} being thrown. ",4
"Synchronization Directive","org/eclipse/jface/preference/IPreferenceStore/addPropertyChangeListener/IPropertyChangeListener"," Likewise any application that updates an IPreferenceStore from a Thread other than the UI Thread should be aware of any listeners that require an update in the UI Thread. ",4
"Synchronization Directive","java/util/concurrent/locks/ReentrantLock","It is recommended practice to always immediately follow a call to { lock} with a { try} block, most typically in a before/after construction",4
"Synchronization Directive","java/io/PipedOutputStream","ttempting to use both objects from a single thread is not recommended as it may deadlock the thread.",4
"Synchronization Directive","org/eclipse/jface/text/formatter/IContentFormatterExtension"," Note that in context based mode the content formatter is fully reentrant, but not thread-safe. ",4
"Synchronization Directive","org/eclipse/jface/text/contentassist/ICompletionProposalExtension5/getAdditionalProposalInfo/IProgressMonitor"," This method may be called on a non-UI thread. ",4
"Synchronization Directive","java/util/concurrent/locks/Lock/tryLock/long;TimeUnit","The ability to interrupt a lock acquisition in some implementations may not be possible, and if possible may be an expensive operation. The programmer should be aware that this may be the case.",4
"Synchronization Directive","org/eclipse/jface/util/SafeRunnable"," This may be executed on any thread. ",4
"Synchronization Directive","org/eclipse/jface/text/source/VerticalRuler/update/"," Thread-safe implementation. Can be called from any thread. ",4
"Synchronization Directive","org/eclipse/jface/resource/FontRegistry/getItalic/String","This method should only be called from the UI thread. If you are not on the UI thread then wrap the call with a PlatformUI.getWorkbench().getDisplay().synchExec() in order to guarantee the correct result. ",4
"Synchronization Directive","java/util/concurrent/locks/Condition","It is recommended that to avoid confusion you never use { Condition} instances in this way, except perhaps within their own implementation. ",4
"Synchronization Directive","java/text/Format","Formats are generally not synchronized. It is recommended to create separate format instances for each thread. ",4
"Synchronization Directive","java/io/PipedInputStream","Attempting to use both objects from a single thread is not recommended, as it may deadlock the thread.",4
"Synchronization Directive","java/util/concurrent/ConcurrentSkipListMap/size/","Additionally, it is possible for the size to change during execution of this method, in which case the returned result will be inaccurate.",4
"Synchronization Directive","java/util/concurrent/locks/ReentrantReadWriteLock/WriteLock/newCondition/","If this write lock is not held when any {@link Condition} method is called then an {@link IllegalMonitorStateException} is thrown. (Read locks are held independently of write locks, so are not checked or affected. However it is essentially always an error to invoke a condition waiting method when the current thread has also acquired read locks, since other threads that could unblock it will not be able to acquire the write lock.) ",4
"Synchronization Directive","java/util/concurrent/ConcurrentMap","Memory consistency effects: As with other concurrent collections, actions in a thread prior to placing an object into a { ConcurrentMap} as a key or value happen-before actions subsequent to the access or removal of that object from the { ConcurrentMap} in another thread. ",4
"Synchronization Directive","java/security/PermissionCollection","Furthermore, Enumerations returned via the elements method are not fail-fast. Modifications to a collection should not be performed while enumerating over that collection. ",4
"Synchronization Directive","java/util/concurrent/locks/AbstractQueuedSynchronizer","Throughput and scalability are generally highest for the default barging (also known as greedy, renouncement, and convoy-avoidance) strategy. While this is not guaranteed to be fair or starvation-free, earlier queued threads are allowed to recontend before later queued threads, and each recontention has an unbiased chance to succeed against incoming threads. Also, while acquires do not "spin" in the usual sense, they may perform multiple invocations of tryAcquire interspersed with other computations before blocking. This gives most of the benefits of spins when exclusive synchronization is only briefly held, without most of the liabilities when it isn't. If so desired, you can augment this by preceding calls to acquire methods with "fast-path" checks, possibly prechecking {@link #hasContended} and/or {@link #hasQueuedThreads} to only do so if the synchronizer is likely not to be contended. ",4
"Synchronization Directive","org/eclipse/jface/text/formatter/IContentFormatterExtension/format/IDocument;IFormattingContext","This method is fully reentrant, but not thread-safe. ",4
"Synchronization Directive","java/util/prefs/Preferences/exportSubtree/OutputStream","If the preferences or nodes in the subtree rooted at this node are modified concurrently with an invocation of this method, the exported preferences comprise a "fuzzy snapshot" of the subtree; some of the concurrent modifications may be reflected in the exported data while others may not.",4
"Synchronization Directive","java/util/prefs/Preferences/exportNode/OutputStream",". If the preferences at this node are modified concurrently with an invocation of this method, the exported preferences comprise a "fuzzy snapshot" of the preferences contained in the node; some of the concurrent modifications may be reflected in the exported data while others may not.",4
"Synchronization Directive","org/eclipse/jface/viewers/deferred/IConcurrentModel","The model is allowed to send back notifications to its listeners in any thread, and the listeners must not assume that the notifications will arrive in the UI thread. ",4
"Synchronization Directive","java/io/DataInputStream","DataInputStream is not necessarily safe for multithreaded access.",4
"Miscellaneous Directive","java/rmi/activation/ActivationGroup/createGroup/ActivationGroupID;ActivationGroupDesc;long","Note that if your application creates its own custom activation group, a security manager must be set for that group",5
"Miscellaneous Directive","java/rmi/activation/ActivationGroup/createGroup/ActivationGroupID;ActivationGroupDesc;long","If your application needs to set a different security manager, you must ensure that the policy file specified by the group's ActivationGroupDesc grants the group the necessary permissions to set a new security manager",5
"Miscellaneous Directive","javax/jws/WebMethod","The associated method must be public and its parameters return value, and exceptions must follow the rules defined in JAX-RPC 1.1, section ",5
"Miscellaneous Directive","javax/jws/WebService/wsdlLocation/","The JSR-181 tool must provide feedback if the service implementation bean is inconsistent with the portType and bindings declared in this WSDL. ",5
"Miscellaneous Directive","javax/activation/MailcapCommandMap","Mailcap files must conform to the mailcap file specification",5
"Miscellaneous Directive","java/util/concurrent/locks/Lock/lock/","The circumstances and the exception type must be documented by that { Lock} implementation. ",5
"Miscellaneous Directive","java/util/concurrent/locks/Condition/awaitNanos/long","Typically, an exception will be thrown (such as {@link IllegalMonitorStateException}) and the implementation must document that fact. ",5
"Miscellaneous Directive","java/util/concurrent/locks/Condition","An implementation is required to clearly document the semantics and guarantees provided by each of the waiting methods",5
"Miscellaneous Directive","java/util/concurrent/locks/Condition"," If an implementation provides such specialized semantics then the implementation must document those semantics. ",5
"Miscellaneous Directive","java/util/concurrent/locks/Lock/newCondition/","The exact operation of the {@link Condition} instance depends on the { Lock} implementation and must be documented by that implementation.",5
"Miscellaneous Directive","java/util/concurrent/locks/Condition/awaitUninterruptibly/","Typically, an exception will be thrown (such as {@link IllegalMonitorStateException}) and the implementation must document that fact.",5
"Miscellaneous Directive","java/util/concurrent/locks/Condition/awaitUntil/Date","Typically, an exception will be thrown (such as {@link IllegalMonitorStateException}) and the implementation must document that fact. ",5
"Miscellaneous Directive","org/eclipse/jface/dialogs/PopupDialog/showDialogMenu/","Clients may call this method in order to trigger the menu via keystrokes or other gestures",5
"Miscellaneous Directive","org/eclipse/jface/dialogs/ProgressIndicator","For indeterminate progress, we don't have to know the total amount of work in advance and no worked method needs to be called. ",5
"Miscellaneous Directive","org/eclipse/jface/dialogs/PopupDialog/saveDialogBounds/Shell","Clients may also call this method to persist the bounds at times other than closing the dialog.",5
"Miscellaneous Directive","org/eclipse/jface/dialogs/MessageDialogWithToggle/getToggleState/","This can be called even after the dialog is closed.",5
"Miscellaneous Directive","java/lang/ThreadDeath","An application should catch instances of this class only if it must clean up after being terminated asynchronously.",5
"Miscellaneous Directive","java/net/URLConnection/getContent/Class[]","The instanceof operator should be used to determine the specific kind of object returned.",5
"Miscellaneous Directive","java/net/JarURLConnection","Users should cast the generic URLConnection to a JarURLConnection when they know that the URL they created is a JAR URL, and they need JAR-specific functionality. For example:\n\n URL url = new URL("jar:file:/home/duke/duke.jar!/");\n JarURLConnection jarConnection = (JarURLConnection)url.openConnection();\n Manifest manifest = jarConnection.getManifest();\n",5
"Miscellaneous Directive","java/net/URLConnection/getContent/","@return the object fetched. The instanceof operator should be used to determine the specific kind of object returned. ",5
"Miscellaneous Directive","java/rmi/activation/ActivationGroup"," If your application requires specific properties to be set when objects are activated in the group, the application should create a special Properties object containing these properties, then create an ActivationGroupDesc with the Properties object, and use ActivationGroup.createGroup before creating any ActivationDescs (before the default ActivationGroupDesc is created).",5
"Miscellaneous Directive","java/io/ObjectStreamField/ObjectStreamField/String;Class","This field should be documented with a serialField tag.",5
"Miscellaneous Directive","java/io/Externalizable/writeExternal/ObjectOutput","@serialData Overriding methods should use this tag to describe the data layout of this Externalizable object.",5
"Miscellaneous Directive","java/io/PipedInputStream","A piped input stream should be connected to a piped output stream; the piped input stream then provides whatever data bytes are written to the piped output stream. ",5
"Miscellaneous Directive","java/io/Console","Security note: If an application needs to read a password or other secure data, it should use {@link #readPassword()} or {@link #readPassword(String, Object...)} and manually zero the returned character array after processing to minimize the lifetime of sensitive data in memory.",5
"Miscellaneous Directive","java/io/Serializable","Classes that need to designate a replacement when an instance of it is read from the stream should implement this special method with the exact signature.\n\n ANY-ACCESS-MODIFIER Object readResolve() throws ObjectStreamException;\n",5
"Miscellaneous Directive","java/io/Serializable","Serializable classes that need to designate an alternative object to be used when writing an object to the stream should implement this special method with the exact signature:\n\n ANY-ACCESS-MODIFIER Object writeReplace() throws ObjectStreamException;\n",5
"Miscellaneous Directive","java/lang/Error","An Error is a subclass of Throwable that indicates serious problems that a reasonable application should not try to catch.",5
"Miscellaneous Directive","java/lang/SuppressWarnings","As a matter of style, programmers should always use this annotation on the most deeply nested element where it is effective.",5
"Miscellaneous Directive","java/lang/Appendable","The Appendable interface must be implemented by any class whose instances are intended to receive formatted output from a {@link java.util.Formatter}. ",5
"Miscellaneous Directive","java/lang/Thread/stop/","An application should not normally try to catch ThreadDeath unless it must do some extraordinary cleanup operation (note that the throwing of ThreadDeath causes finally clauses of try statements to be executed before the thread officially dies). If a catch clause catches a ThreadDeath object, it is important to rethrow the object so that the thread actually dies. ",5
"Miscellaneous Directive","java/sql/Array","To create a custom mapping, a programmer must do two things:\n\n    * create a class that implements the {@link SQLData} interface for the UDT to be custom mapped.\n    * make an entry in a type map that contains\n          o the fully-qualified SQL type name of the UDT\n          o the Class object for the class implementing SQLData ",5
"Miscellaneous Directive","java/sql/DatabaseMetaData","Additional columns beyond the columns defined to be returned by the ResultSet object for a given method can be defined by the JDBC driver vendor and must be accessed by their column label. ",5
"Miscellaneous Directive","java/sql/Connection","If auto-commit mode has been disabled, the method commit must be called explicitly in order to commit changes; otherwise, database changes will not be saved. ",5
"Miscellaneous Directive","java/text/RuleBasedCollator","First, if the strings to be collated contain combining sequences that may not be in canonical order, you should set the collator to CANONICAL_DECOMPOSITION or FULL_DECOMPOSITION to enable sorting of combining sequences.",5
"Miscellaneous Directive","java/security/Signer/Signer/","This constructor should only be used for serialization. ",5
"Miscellaneous Directive","java/security/IdentityScope/IdentityScope/"," This constructor is used for serialization only and should not be used by subclasses. ",5
"Miscellaneous Directive","java/security/PrivilegedExceptionAction/run/","Each class that implements PrivilegedExceptionAction should document what (if anything) this value represents. ",5
"Miscellaneous Directive","java/security/PrivilegedAction/run/","Each class that implements PrivilegedAction should document what (if anything) this value represents. ",5
"Miscellaneous Directive","java/security/cert/CertStoreParameters/clone/","Each subclass should state the precise behavior of this method so that users and developers know what to expect. ",5
"Miscellaneous Directive","java/security/DigestInputStream","Note that digest objects can compute only one digest (see {@link MessageDigest}), so that in order to compute intermediate digests, a caller should retain a handle onto the digest object, and clone it for each digest to be computed, leaving the orginal digest untouched.",5
"Miscellaneous Directive","org/apache/commons/collections/functors/ConstantFactory"," No check is made that the object is immutable. In general, only immutable objects should use the constant factory.",5
"Miscellaneous Directive","org/apache/commons/collections/functors/ConstantTransformer","No check is made that the object is immutable. In general, only immutable objects should use the constant factory. ",5
"Miscellaneous Directive","java/security/Permissions","Enumerations returned via the elements method are not fail-fast. Modifications to a collection should not be performed while enumerating over that collection.",5
"Miscellaneous Directive","java/security/KeyFactorySpi","A provider should document all the key specifications supported by its key factory",5
"Miscellaneous Directive","java/sql/PreparedStatement/setObject/int;Object","Not all databases allow for a non-typed Null to be sent to the backend. For maximum portability, the setNull or the setObject(int parameterIndex, Object x, int sqlType) method should be used instead of setObject(int parameterIndex, Object x).",5
"Miscellaneous Directive","java/sql/CallableStatement/setObject/String;Object","Not all databases allow for a non-typed Null to be sent to the backend. For maximum portability, the setNull or the setObject(String parameterName, Object x, int sqlType) method should be used instead of setObject(String parameterName, Object x).",5
"Miscellaneous Directive","java/sql/CallableStatement/registerOutParameter/String;int;String","To be portable, however, applications should always provide these values for user-named and REF parameters. ",5
"Miscellaneous Directive","java/lang/SecurityManager/checkTopLevelWindow/Object","In this case, the caller can still decide to show the window, but the window should include some sort of visual warning.",5
"Miscellaneous Directive","java/lang/Runnable","This is important because classes should not be subclassed unless the programmer intends on modifying or enhancing the fundamental behavior of the class.",5
"Miscellaneous Directive","java/lang/SuppressWarnings/value/","Compiler vendors should document the warning names they support in conjunction with this annotation type.",5
"Miscellaneous Directive","java/lang/ThreadGroup/enumerate/Thread[];boolean","If it is critical to obtain every active thread in this thread group, the caller should verify that the returned int value is strictly less than the length of list. ",5
"Miscellaneous Directive","java/lang/ThreadGroup/enumerate/ThreadGroup[]","f it is critical to obtain every active subgroup in this thread group, the caller should verify that the returned int value is strictly less than the length of list. ",5
"Miscellaneous Directive","java/lang/ThreadGroup/enumerate/ThreadGroup[];boolean","If it is critical to obtain every active subgroup in this thread group, the caller should verify that the returned int value is strictly less than the length of list. ",5
"Miscellaneous Directive","java/lang/Object/wait/","As in the one argument version, interrupts and spurious wakeups are possible, and this method should always be used in a loop:\n\n     synchronized (obj) {\n         while (<condition does not hold>)\n             obj.wait();\n         ... // Perform action appropriate to condition\n     }\n",5
"Miscellaneous Directive","java/lang/management/MemoryPoolMXBean/getUsage/","An implementation should document when this is the case. ",5
"Miscellaneous Directive","java/util/concurrent/locks/Lock/unlock/","Any restrictions and the exception type must be documented by that { Lock} implementation. ",5
"Miscellaneous Directive","java/util/concurrent/locks/Lock/lockInterruptibly/","The circumstances and the exception type must be documented by that { Lock} implementation",5
"Miscellaneous Directive","java/util/concurrent/locks/Lock/tryLock/long;TimeUnit"," The circumstances and the exception type must be documented by that { Lock} implementation.",5
"Miscellaneous Directive","java/lang/Boolean/valueOf/boolean","If a new Boolean instance is not required, this method should generally be used in preference to the constructor {@link #Boolean(boolean)}, as this method is likely to yield significantly better space and time performance.",5
"Miscellaneous Directive","org/eclipse/jface/viewers/AbstractTreeViewer/getChild/Widget;int","Note that the default implementation is not very efficient and should be overridden if this class is implemented.",5
"Miscellaneous Directive","java/lang/Object/wait/long","While this will rarely occur in practice, applications must guard against it by testing for the condition that should have caused the thread to be awakened, and continuing to wait if the condition is not satisfied. In other words, waits should always occur in loops, like this one:\n\n     synchronized (obj) {\n         while (<condition does not hold>)\n             obj.wait(timeout);\n         ... // Perform action appropriate to condition\n     }\n",5
"Miscellaneous Directive","java/lang/Object/wait/long;int","As in the one argument version, interrupts and spurious wakeups are possible, and this method should always be used in a loop:\n\n     synchronized (obj) {\n         while (<condition does not hold>)\n             obj.wait(timeout, nanos);\n         ... // Perform action appropriate to condition\n     }\n",5
"Miscellaneous Directive","java/lang/management/MemoryPoolMXBean","For some memory pools, for example, when objects are not packed contiguously, this method may be an expensive operation that requires some computation to determine the current memory usage. An implementation should document when this is the case. ",5
"Miscellaneous Directive","java/lang/System/getenv/String","Environment variables should be used when a global effect is desired, or when an external system interface requires an environment variable (such as PATH). ",5
"Miscellaneous Directive","java/lang/Comparable/compareTo/Object","Generally speaking, any class that implements the Comparable interface and violates this condition should clearly indicate this fact.",5
"Miscellaneous Directive","java/lang/management/ManagementFactory/newPlatformMXBeanProxy/MBeanServerConnection;String;Class","An application remotely accesses the platform MXBeans using proxy should prepare to catch IOException as if accessing with the MBeanServerConnector interface.",5
"Miscellaneous Directive","java/lang/management/ManagementFactory/newPlatformMXBeanProxy/MBeanServerConnection;String;Class","When a client application is designed to remotely access MXBeans for a running virtual machine whose version is different than the version on which the application is running, it should prepare to catch {@link java.io.InvalidObjectException InvalidObjectException} which is thrown when an MXBean proxy receives a name of an enum constant which is missing in the enum class loaded in the client application. ",5
"Miscellaneous Directive","java/lang/Throwable","The specification for the persistent collection should indicate that it is capable of throwing such exceptions.",5
"Miscellaneous Directive","java/lang/StringBuffer"," The StringBuilder class should generally be used in preference to this one, as it supports all of the same operations but it is faster, as it performs no synchronization.",5
"Miscellaneous Directive","org/eclipse/jface/operation/IRunnableContext/run/boolean;boolean;IRunnableWithProgress","Implementers should document whether the runnable is run synchronously (blocking) or asynchronously (non-blocking), or if no assumption can be made about the blocking behaviour. ",5
"Miscellaneous Directive","org/eclipse/jface/text/information/IInformationProviderExtension/getInformation2/ITextViewer;IRegion"," Implementers should ignore the text returned by {@link IInformationProvider#getInformation(ITextViewer, IRegion)}. ",5
"Miscellaneous Directive","org/eclipse/jface/text/IInformationControlExtension5/getInformationPresenterControlCreator/"," This method may be called frequently, so implementors should ensure it returns quickly, e.g. by caching the returned creator. ",5
"Miscellaneous Directive","org/apache/commons/collections/map/Flat3Map","This map is designed for performance and can outstrip HashMap. It also has good garbage collection characteristics.\n\n    * Optimised for operation at size 3 or less.\n    * Still works well once size 3 exceeded.\n    * Gets at size 3 or less are about 0-10% faster than HashMap,\n    * Puts at size 3 or less are over 4 times faster than HashMap.\n    * Performance 5% slower than HashMap once size 3 exceeded once.",5
"Miscellaneous Directive","org/apache/commons/collections/list/TreeList","This list implementation utilises a tree structure internally to ensure that all insertions and removals are O(log n). This provides much faster performance than both an ArrayList and a LinkedList where elements are inserted and removed repeatedly from anywhere in the list.",5
"Miscellaneous Directive","org/apache/commons/collections/list/TreeList","ArrayList is a good general purpose list implementation. It is faster than TreeList for most operations except inserting and removing in the middle of the list. ArrayList also uses less memory as TreeList uses one object per entry. ",5
"Miscellaneous Directive","org/apache/commons/collections/iterators/IteratorChain","Under many circumstances, linking Iterators together in this manner is more efficient (and convenient) than reading out the contents of each Iterator into a List and creating a new Iterator. ",5
"Miscellaneous Directive","org/apache/commons/collections/iterators/ObjectGraphIterator","Under many circumstances, linking Iterators together in this manner is more efficient (and convenient) than using nested for loops to extract a list.",5
"Miscellaneous Directive","org/apache/commons/collections/IteratorUtils/objectGraphIterator/Object;Transformer","Under many circumstances, linking Iterators together in this manner is more efficient (and convenient) than using nested for loops to extract a list.",5
"Miscellaneous Directive","java/util/concurrent/locks/Lock","If an implementation provides such specialized semantics then the implementation must document those semantics.",5
"Miscellaneous Directive","java/util/concurrent/locks/Condition/await/","Typically, an exception will be thrown (such as {@link IllegalMonitorStateException}) and the implementation must document that fact.",5
"Miscellaneous Directive","java/util/List/add/Object"," List classes should clearly specify in their documentation any restrictions on what elements may be added.",5
"Miscellaneous Directive","java/util/concurrent/locks/Lock/tryLock/long;TimeUnit","An implementation should document when this is the case.\n\n",5
"Miscellaneous Directive","java/util/jar/Pack200/Packer"," In order both to sign and to pack a JAR, you must first pack and unpack the JAR to "normalize" it, then compute signatures on the unpacked JAR elements, and finally repack the signed JAR.",5
"Miscellaneous Directive","java/util/logging/Level/SEVERE","In general SEVERE messages should describe events that are of considerable importance and which will prevent normal program execution. They should be reasonably intelligible to end users and to system administrators.",5
"Miscellaneous Directive","org/apache/commons/collections/IteratorUtils","he class remained source and test compatible, so if you can recompile all your classes and dependencies everything is OK.",5
"Miscellaneous Directive","org/apache/commons/collections/iterators/LoopingListIterator/previous/"," Note that in this case, traversal to find that element takes linear time.",5
"Miscellaneous Directive","org/apache/commons/collections/keyvalue/MultiKey/MultiKey/Object;Object","If they are not then they must not be changed after adding to the MultiKey. ",5
"Miscellaneous Directive","org/apache/commons/collections/keyvalue/MultiKey/MultiKey/Object;Object;Object","If they are not then they must not be changed after adding to the MultiKey.",5
"Miscellaneous Directive","org/apache/commons/collections/map/StaticBucketMap/atomic/Runnable","Implementation note: This method requires a lot of time and a ton of stack space. Essentially a recursive algorithm is used to enter each bucket's monitor. If you have twenty thousand buckets in your map, then the recursive method will be invoked twenty thousand times. You have been warned.",5
"Miscellaneous Directive","org/apache/commons/collections/iterators/ArrayIterator/setArray/Object","Although this can be used to reset iteration, the {@link #reset()} method is a more effective choice. ",5
"Miscellaneous Directive","java/util/concurrent/locks/LockSupport/parkUntil/Object;long","Callers should re-check the conditions which caused the thread to park in the first place.",5
"Miscellaneous Directive","java/util/concurrent/locks/Lock/lockInterruptibly/","An implementation should document when this is the case.",5
"Miscellaneous Directive","java/util/concurrent/locks/LockSupport/park/Object","Callers should re-check the conditions which caused the thread to park in the first place. ",5
"Miscellaneous Directive","java/util/concurrent/locks/LockSupport/park/","Callers should re-check the conditions which caused the thread to park in the first place. ",5
"Miscellaneous Directive","java/util/concurrent/locks/LockSupport/parkNanos/long","Callers should re-check the conditions which caused the thread to park in the first place. ",5
"Miscellaneous Directive","java/util/concurrent/locks/LockSupport/parkUntil/long","Callers should re-check the conditions which caused the thread to park in the first place. ",5
"Miscellaneous Directive","java/util/concurrent/locks/LockSupport/parkNanos/Object;long","Callers should re-check the conditions which caused the thread to park in the first place",5
"Miscellaneous Directive","java/util/Set/add/Object"," Individual set implementations should clearly document any restrictions on the elements that they may contain. ",5
"Miscellaneous Directive","java/util/Collection/add/Object"," Collection classes should clearly specify in their documentation any restrictions on what elements may be added.",5
"Miscellaneous Directive","java/util/AbstractList/add/Object"," List classes should clearly specify in their documentation any restrictions on what elements may be added. ",5
