id,id_sub,is_directive,type,path,text:
1867,3,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/hasHover/int#3,@return <code>true</code> if the receiver can provide a hover\n
1868,0,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/hasInformation/#0, Returns <code>true</code> if a revision model has been set, <code>false</code> otherwise.\n\n @return <code>true</code> if a revision model has been set, <code>false</code> otherwise\n
1868,1,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/hasInformation/#1, Returns <code>true</code> if a revision model has been set, <code>false</code> otherwise.\n\n 
1868,2,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/hasInformation/#2,@return <code>true</code> if a revision model has been set, <code>false</code> otherwise\n
1869,0,1,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/getRequiredWidth/#0, Returns the width in chars required to display information.\n\n @return the width in chars required to display information\n @since 3.3\n
1869,1,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/getRequiredWidth/#1, Returns the width in chars required to display information.\n\n 
1869,2,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/getRequiredWidth/#2,@return the width in chars required to display information\n 
1869,3,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/getRequiredWidth/#3,@since 3.3\n
1870,0,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/showRevisionId/boolean#0, Enables showing the revision id.\n\n @param show <code>true</code> to show the revision, <code>false</code> to hide it\n
1870,1,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/showRevisionId/boolean#1, Enables showing the revision id.\n\n 
1870,2,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/showRevisionId/boolean#2,@param show <code>true</code> to show the revision, <code>false</code> to hide it\n
1871,0,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/showRevisionAuthor/boolean#0, Enables showing the revision author.\n\n @param show <code>true</code> to show the author, <code>false</code> to hide it\n
1871,1,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/showRevisionAuthor/boolean#1, Enables showing the revision author.\n\n 
1871,2,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/showRevisionAuthor/boolean#2,@param show <code>true</code> to show the author, <code>false</code> to hide it\n
1872,0,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/addRevisionListener/IRevisionListener#0, Adds a revision listener.\n\n @param listener the listener\n @since 3.3\n
1872,1,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/addRevisionListener/IRevisionListener#1, Adds a revision listener.\n\n 
1872,2,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/addRevisionListener/IRevisionListener#2,@param listener the listener\n 
1872,3,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/addRevisionListener/IRevisionListener#3,@since 3.3\n
1873,0,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/removeRevisionListener/IRevisionListener#0, Removes a revision listener.\n\n @param listener the listener\n @since 3.3\n
1873,1,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/removeRevisionListener/IRevisionListener#1, Removes a revision listener.\n\n 
1873,2,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/removeRevisionListener/IRevisionListener#2,@param listener the listener\n 
1873,3,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/removeRevisionListener/IRevisionListener#3,@since 3.3\n
1874,0,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/RevisionPainter/IVerticalRulerColumn;ISharedTextColors#0, Creates a new revision painter for a vertical ruler column.\n\n @param column the column that will delegate{@link #paint(GC, ILineRange) painting} to the\n        newly created painter.\n @param sharedColors a shared colors object to store shaded colors in\n
1874,1,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/RevisionPainter/IVerticalRulerColumn;ISharedTextColors#1, Creates a new revision painter for a vertical ruler column.\n\n 
1874,2,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/RevisionPainter/IVerticalRulerColumn;ISharedTextColors#2,@param column the column that will delegate{
1874,3,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/RevisionPainter/IVerticalRulerColumn;ISharedTextColors#3,@link #paint(GC, ILineRange) painting} to the\n        newly created painter.\n 
1874,4,0,method,org/eclipse/jface/internal/text/revisions/RevisionPainter/RevisionPainter/IVerticalRulerColumn;ISharedTextColors#4,@param sharedColors a shared colors object to store shaded colors in\n
1875,0,0,class,org/eclipse/jface/internal/text/revisions/Range#0, A variable {@link org.eclipse.jface.text.source.ILineRange} with the following invariant:\n <ul>\n <li>{@link #start() start} &gt;= 0\n <li>{@link #length() length} &gt; 0, i.e. a range cannot be empty\n </ul>\n <p>\n Attempts to create or modify a <code>Range</code> such that this invariant would be violated\n result in a {@link LineIndexOutOfBoundsException} being\n thrown.\n </p>\n\n @since 3.2\n
1875,1,2,class,org/eclipse/jface/internal/text/revisions/Range#1, A variable {
1875,2,2,class,org/eclipse/jface/internal/text/revisions/Range#2,@link org.eclipse.jface.text.source.ILineRange} with the following invariant:\n <ul>\n 
1875,3,0,class,org/eclipse/jface/internal/text/revisions/Range#3,<li>{
1875,4,2,class,org/eclipse/jface/internal/text/revisions/Range#4,@link #start() start} &gt;= 0\n 
1875,5,0,class,org/eclipse/jface/internal/text/revisions/Range#5,<li>{
1875,6,2,class,org/eclipse/jface/internal/text/revisions/Range#6,@link #length() length} &gt; 0, i.e. 
1875,7,2,class,org/eclipse/jface/internal/text/revisions/Range#7,a range cannot be empty\n </ul>\n 
1875,8,1,class,org/eclipse/jface/internal/text/revisions/Range#8,<p>\n Attempts to create or modify a <code>Range</code> such that this invariant would be violated\n result in a {
1875,9,1,class,org/eclipse/jface/internal/text/revisions/Range#9,@link LineIndexOutOfBoundsException} being\n thrown.\n 
1875,10,0,class,org/eclipse/jface/internal/text/revisions/Range#10,</p>\n\n 
1875,11,0,class,org/eclipse/jface/internal/text/revisions/Range#11,@since 3.2\n
1876,0,0,method,org/eclipse/jface/internal/text/revisions/Range/copy/ILineRange#0, Creates a new range with the same start and length as the passed line range.\n\n @param range the range to copy\n @return a <code>Range</code> with the same start and length as <code>range</code>\n @throws LineIndexOutOfBoundsException if the passed {@link ILineRange} does not adhere to the\n         contract of {@link Range}\n
1876,1,2,method,org/eclipse/jface/internal/text/revisions/Range/copy/ILineRange#1, Creates a new range with the same start and length as the passed line range.\n\n 
1876,2,0,method,org/eclipse/jface/internal/text/revisions/Range/copy/ILineRange#2,@param range the range to copy\n 
1876,3,0,method,org/eclipse/jface/internal/text/revisions/Range/copy/ILineRange#3,@return a <code>Range</code> with the same start and length as <code>range</code>\n 
1876,4,1,method,org/eclipse/jface/internal/text/revisions/Range/copy/ILineRange#4,@throws LineIndexOutOfBoundsException if the passed {
1876,5,1,method,org/eclipse/jface/internal/text/revisions/Range/copy/ILineRange#5,@link ILineRange} does not adhere to the\n         contract of {
1876,6,1,method,org/eclipse/jface/internal/text/revisions/Range/copy/ILineRange#6,@link Range}\n
1877,0,0,method,org/eclipse/jface/internal/text/revisions/Range/copy/Range#0, Creates a new range equal to the passed line range.\n\n @param range the range to copy\n @return a <code>Range</code> equal to <code>range</code>\n
1877,1,0,method,org/eclipse/jface/internal/text/revisions/Range/copy/Range#1, Creates a new range equal to the passed line range.\n\n 
1877,2,0,method,org/eclipse/jface/internal/text/revisions/Range/copy/Range#2,@param range the range to copy\n 
1877,3,0,method,org/eclipse/jface/internal/text/revisions/Range/copy/Range#3,@return a <code>Range</code> equal to <code>range</code>\n
1878,0,1,method,org/eclipse/jface/internal/text/revisions/Range/createRelative/int;int#0, Creates a new range with the given start offset and length.\n\n @param start the first line of the new range, must be &gt;= 0\n @param length the number of lines included in the new range, must be &gt; 0\n @return a <code>Range</code> with the given start and length\n @throws LineIndexOutOfBoundsException if the parameters violate the invariant of\n         {@link Range}\n
1878,1,0,method,org/eclipse/jface/internal/text/revisions/Range/createRelative/int;int#1, Creates a new range with the given start offset and length.\n\n 
1878,2,1,method,org/eclipse/jface/internal/text/revisions/Range/createRelative/int;int#2,@param start the first line of the new range, must be &gt;= 0\n 
1878,3,1,method,org/eclipse/jface/internal/text/revisions/Range/createRelative/int;int#3,@param length the number of lines included in the new range, must be &gt; 0\n 
1878,4,0,method,org/eclipse/jface/internal/text/revisions/Range/createRelative/int;int#4,@return a <code>Range</code> with the given start and length\n 
1878,5,1,method,org/eclipse/jface/internal/text/revisions/Range/createRelative/int;int#5,@throws LineIndexOutOfBoundsException if the parameters violate the invariant of\n         {
1878,6,1,method,org/eclipse/jface/internal/text/revisions/Range/createRelative/int;int#6,@link Range}\n
1879,0,1,method,org/eclipse/jface/internal/text/revisions/Range/createAbsolute/int;int#0, Creates a new range with the given start and end offsets.\n\n @param start the first line of the new range, must be &gt;= 0\n @param end the first line not in the range any more (exclusive), must be &gt; <code>start</code>\n @return a <code>Range</code> with the given start and end offsets\n @throws LineIndexOutOfBoundsException if the parameters violate the invariant of\n         {@link Range}\n
1879,1,0,method,org/eclipse/jface/internal/text/revisions/Range/createAbsolute/int;int#1, Creates a new range with the given start and end offsets.\n\n 
1879,2,1,method,org/eclipse/jface/internal/text/revisions/Range/createAbsolute/int;int#2,@param start the first line of the new range, must be &gt;= 0\n 
1879,3,1,method,org/eclipse/jface/internal/text/revisions/Range/createAbsolute/int;int#3,@param end the first line not in the range any more (exclusive), must be &gt; <code>start</code>\n 
1879,4,0,method,org/eclipse/jface/internal/text/revisions/Range/createAbsolute/int;int#4,@return a <code>Range</code> with the given start and end offsets\n 
1879,5,1,method,org/eclipse/jface/internal/text/revisions/Range/createAbsolute/int;int#5,@throws LineIndexOutOfBoundsException if the parameters violate the invariant of\n         {
1879,6,1,method,org/eclipse/jface/internal/text/revisions/Range/createAbsolute/int;int#6,@link Range}\n
1880,0,0,method,org/eclipse/jface/internal/text/revisions/Range/getStartLine/#0,
1880,1,0,method,org/eclipse/jface/internal/text/revisions/Range/getStartLine/#1,
1881,0,0,method,org/eclipse/jface/internal/text/revisions/Range/getNumberOfLines/#0,
1881,1,0,method,org/eclipse/jface/internal/text/revisions/Range/getNumberOfLines/#1,
1882,0,0,method,org/eclipse/jface/internal/text/revisions/Range/start/#0, Returns the first line contained in this range. Short equivalent of {@link #getStartLine()}.\n\n @return the first line contained in this range\n
1882,1,0,method,org/eclipse/jface/internal/text/revisions/Range/start/#1, Returns the first line contained in this range. 
1882,2,0,method,org/eclipse/jface/internal/text/revisions/Range/start/#2,Short equivalent of {
1882,3,0,method,org/eclipse/jface/internal/text/revisions/Range/start/#3,@link #getStartLine()}.\n\n 
1882,4,0,method,org/eclipse/jface/internal/text/revisions/Range/start/#4,@return the first line contained in this range\n
1883,0,0,method,org/eclipse/jface/internal/text/revisions/Range/length/#0, Returns the number of lines contained in this range. Short equivalent of {@link #getNumberOfLines()}.\n\n @return the number of lines contained in this range\n
1883,1,0,method,org/eclipse/jface/internal/text/revisions/Range/length/#1, Returns the number of lines contained in this range. 
1883,2,0,method,org/eclipse/jface/internal/text/revisions/Range/length/#2,Short equivalent of {
1883,3,0,method,org/eclipse/jface/internal/text/revisions/Range/length/#3,@link #getNumberOfLines()}.\n\n 
1883,4,0,method,org/eclipse/jface/internal/text/revisions/Range/length/#4,@return the number of lines contained in this range\n
1884,0,1,method,org/eclipse/jface/internal/text/revisions/Range/end/#0, Returns the first line after this range. Equivalent to {@linkplain #start() start} + {@linkplain #length() length}.\n\n @return the first line after this range\n
1884,1,0,method,org/eclipse/jface/internal/text/revisions/Range/end/#1, Returns the first line after this range. 
1884,2,2,method,org/eclipse/jface/internal/text/revisions/Range/end/#2,Equivalent to {
1884,3,2,method,org/eclipse/jface/internal/text/revisions/Range/end/#3,@linkplain #start() start} + {
1884,4,2,method,org/eclipse/jface/internal/text/revisions/Range/end/#4,@linkplain #length() length}.\n\n 
1884,5,0,method,org/eclipse/jface/internal/text/revisions/Range/end/#5,@return the first line after this range\n
1885,0,1,method,org/eclipse/jface/internal/text/revisions/Range/moveTo/int#0, Moves the receiver to <code>start</code>, keeping {@link #length()} constant.\n\n @param start the new start, must be &gt;= 0\n @throws LineIndexOutOfBoundsException if <code>start</code> &lt; 0\n
1885,1,0,method,org/eclipse/jface/internal/text/revisions/Range/moveTo/int#1, Moves the receiver to <code>start</code>, keeping {
1885,2,0,method,org/eclipse/jface/internal/text/revisions/Range/moveTo/int#2,@link #length()} constant.\n\n 
1885,3,1,method,org/eclipse/jface/internal/text/revisions/Range/moveTo/int#3,@param start the new start, must be &gt;= 0\n 
1885,4,1,method,org/eclipse/jface/internal/text/revisions/Range/moveTo/int#4,@throws LineIndexOutOfBoundsException if <code>start</code> &lt; 0\n
1886,0,0,method,org/eclipse/jface/internal/text/revisions/Range/moveEndTo/int#0, Moves this range such that the {@link #end()} is at <code>end</code>, keeping\n {@link #length()} constant.\n\n @param end the new end\n @throws LineIndexOutOfBoundsException if <code>end</code> &lt;= {@link #start()}\n
1886,1,0,method,org/eclipse/jface/internal/text/revisions/Range/moveEndTo/int#1, Moves this range such that the {
1886,2,0,method,org/eclipse/jface/internal/text/revisions/Range/moveEndTo/int#2,@link #end()} is at <code>end</code>, keeping\n {
1886,3,0,method,org/eclipse/jface/internal/text/revisions/Range/moveEndTo/int#3,@link #length()} constant.\n\n 
1886,4,0,method,org/eclipse/jface/internal/text/revisions/Range/moveEndTo/int#4,@param end the new end\n 
1886,5,1,method,org/eclipse/jface/internal/text/revisions/Range/moveEndTo/int#5,@throws LineIndexOutOfBoundsException if <code>end</code> &lt;= {
1886,6,1,method,org/eclipse/jface/internal/text/revisions/Range/moveEndTo/int#6,@link #start()}\n
1887,0,1,method,org/eclipse/jface/internal/text/revisions/Range/moveBy/int#0, Moves the range by <code>delta</code> lines, keeping {@link #length()} constant. The\n resulting start line must be &gt;= 0.\n\n @param delta the number of lines to shift the range\n @throws LineIndexOutOfBoundsException if <code>-delta</code> &gt; {@link #start()}\n
1887,1,0,method,org/eclipse/jface/internal/text/revisions/Range/moveBy/int#1, Moves the range by <code>delta</code> lines, keeping {
1887,2,0,method,org/eclipse/jface/internal/text/revisions/Range/moveBy/int#2,@link #length()} constant. 
1887,3,1,method,org/eclipse/jface/internal/text/revisions/Range/moveBy/int#3,The\n resulting start line must be &gt;= 0.\n\n 
1887,4,0,method,org/eclipse/jface/internal/text/revisions/Range/moveBy/int#4,@param delta the number of lines to shift the range\n 
1887,5,1,method,org/eclipse/jface/internal/text/revisions/Range/moveBy/int#5,@throws LineIndexOutOfBoundsException if <code>-delta</code> &gt; {
1887,6,1,method,org/eclipse/jface/internal/text/revisions/Range/moveBy/int#6,@link #start()}\n
1888,0,1,method,org/eclipse/jface/internal/text/revisions/Range/setStart/int#0, Moves the start offset to <code>start</code>, keeping {@link #end()} constant.\n\n @param start the new start, must be &gt;= 0 and &lt; {@link #end()}\n @throws LineIndexOutOfBoundsException if <code>start</code> &lt; 0 or &gt;= {@link #end()}\n
1888,1,0,method,org/eclipse/jface/internal/text/revisions/Range/setStart/int#1, Moves the start offset to <code>start</code>, keeping {
1888,2,0,method,org/eclipse/jface/internal/text/revisions/Range/setStart/int#2,@link #end()} constant.\n\n 
1888,3,1,method,org/eclipse/jface/internal/text/revisions/Range/setStart/int#3,@param start the new start, must be &gt;= 0 and &lt; {
1888,4,1,method,org/eclipse/jface/internal/text/revisions/Range/setStart/int#4,@link #end()}\n 
1888,5,1,method,org/eclipse/jface/internal/text/revisions/Range/setStart/int#5,@throws LineIndexOutOfBoundsException if <code>start</code> &lt; 0 or &gt;= {
1888,6,1,method,org/eclipse/jface/internal/text/revisions/Range/setStart/int#6,@link #end()}\n
1889,0,1,method,org/eclipse/jface/internal/text/revisions/Range/setEnd/int#0, Sets the end of this range, keeping {@link #start()} constant.\n\n @param end the new end, must be &gt; {@link #start()}\n @throws LineIndexOutOfBoundsException if <code>end</code> &lt;= {@link #start()}\n
1889,1,0,method,org/eclipse/jface/internal/text/revisions/Range/setEnd/int#1, Sets the end of this range, keeping {
1889,2,0,method,org/eclipse/jface/internal/text/revisions/Range/setEnd/int#2,@link #start()} constant.\n\n 
1889,3,1,method,org/eclipse/jface/internal/text/revisions/Range/setEnd/int#3,@param end the new end, must be &gt; {
1889,4,1,method,org/eclipse/jface/internal/text/revisions/Range/setEnd/int#4,@link #start()}\n 
1889,5,1,method,org/eclipse/jface/internal/text/revisions/Range/setEnd/int#5,@throws LineIndexOutOfBoundsException if <code>end</code> &lt;= {
1889,6,1,method,org/eclipse/jface/internal/text/revisions/Range/setEnd/int#6,@link #start()}\n
1891,0,1,method,org/eclipse/jface/internal/text/revisions/Range/setLengthAndMove/int#0, Sets the length of this range, keeping {@link #end()} constant.\n\n @param length the new length, must be &gt; 0 and &lt;= {@link #end()}\n @throws LineIndexOutOfBoundsException if <code>length</code> &lt;= 0\n
1891,1,0,method,org/eclipse/jface/internal/text/revisions/Range/setLengthAndMove/int#1, Sets the length of this range, keeping {
1891,2,0,method,org/eclipse/jface/internal/text/revisions/Range/setLengthAndMove/int#2,@link #end()} constant.\n\n 
1891,3,1,method,org/eclipse/jface/internal/text/revisions/Range/setLengthAndMove/int#3,@param length the new length, must be &gt; 0 and &lt;= {
1891,4,1,method,org/eclipse/jface/internal/text/revisions/Range/setLengthAndMove/int#4,@link #end()}\n 
1891,5,1,method,org/eclipse/jface/internal/text/revisions/Range/setLengthAndMove/int#5,@throws LineIndexOutOfBoundsException if <code>length</code> &lt;= 0\n
1892,0,0,method,org/eclipse/jface/internal/text/revisions/Range/resizeBy/int#0, Resizes the range by <code>delta</code> lines, keeping {@link #start()} constant.\n\n @param delta the number of lines to resize the range\n @throws LineIndexOutOfBoundsException if <code>-delta</code> &gt;= {@link #length()}\n
1892,1,0,method,org/eclipse/jface/internal/text/revisions/Range/resizeBy/int#1, Resizes the range by <code>delta</code> lines, keeping {
1892,2,0,method,org/eclipse/jface/internal/text/revisions/Range/resizeBy/int#2,@link #start()} constant.\n\n 
1892,3,1,method,org/eclipse/jface/internal/text/revisions/Range/resizeBy/int#3,@param delta the number of lines to resize the range\n 
1892,4,1,method,org/eclipse/jface/internal/text/revisions/Range/resizeBy/int#4,@throws LineIndexOutOfBoundsException if <code>-delta</code> &gt;= {
1892,5,1,method,org/eclipse/jface/internal/text/revisions/Range/resizeBy/int#5,@link #length()}\n
1893,0,0,method,org/eclipse/jface/internal/text/revisions/Range/resizeAndMoveBy/int#0, Resizes the range by <code>delta</code> lines by moving the start offset, {@link #end()} remains unchanged.\n\n @param delta the number of lines to resize the range\n @throws LineIndexOutOfBoundsException if <code>-delta</code> &gt;= {@link #length()}\n
1893,1,0,method,org/eclipse/jface/internal/text/revisions/Range/resizeAndMoveBy/int#1, Resizes the range by <code>delta</code> lines by moving the start offset, {
1893,2,0,method,org/eclipse/jface/internal/text/revisions/Range/resizeAndMoveBy/int#2,@link #end()} remains unchanged.\n\n 
1893,3,1,method,org/eclipse/jface/internal/text/revisions/Range/resizeAndMoveBy/int#3,@param delta the number of lines to resize the range\n 
1893,4,1,method,org/eclipse/jface/internal/text/revisions/Range/resizeAndMoveBy/int#4,@throws LineIndexOutOfBoundsException if <code>-delta</code> &gt;= {
1893,5,1,method,org/eclipse/jface/internal/text/revisions/Range/resizeAndMoveBy/int#5,@link #length()}\n
1894,0,1,method,org/eclipse/jface/internal/text/revisions/Range/split/int#0, Splits a range off the end of the receiver. The receiver is shortened to only include\n <code>remaining</code> lines after the split.\n\n @param remaining the number of lines to remain in the receiver, must be in [1, {@link #length() length})\n @return the split off range\n @throws LineIndexOutOfBoundsException if <code>remaining</code>&gt;= {@link #length()} or <code>remaining</code>&ltt;= 0\n
1894,1,0,method,org/eclipse/jface/internal/text/revisions/Range/split/int#1, Splits a range off the end of the receiver. 
1894,2,1,method,org/eclipse/jface/internal/text/revisions/Range/split/int#2,The receiver is shortened to only include\n <code>remaining</code> lines after the split.\n\n 
1894,3,1,method,org/eclipse/jface/internal/text/revisions/Range/split/int#3,@param remaining the number of lines to remain in the receiver, must be in [1, {
1894,4,1,method,org/eclipse/jface/internal/text/revisions/Range/split/int#4,@link #length() length})\n 
1894,5,0,method,org/eclipse/jface/internal/text/revisions/Range/split/int#5,@return the split off range\n 
1894,6,1,method,org/eclipse/jface/internal/text/revisions/Range/split/int#6,@throws LineIndexOutOfBoundsException if <code>remaining</code>&gt;= {
1894,7,1,method,org/eclipse/jface/internal/text/revisions/Range/split/int#7,@link #length()} or <code>remaining</code>&ltt;= 0\n
1895,0,0,method,org/eclipse/jface/internal/text/revisions/Range/equalRange/ILineRange#0, Returns <code>true</code> if the passed range has the same offset and length as the receiver.\n\n @param range another line range to compare the receiver to\n @return <code>true</code> if <code>range</code> has the same offset and length as the receiver\n
1895,1,0,method,org/eclipse/jface/internal/text/revisions/Range/equalRange/ILineRange#1, Returns <code>true</code> if the passed range has the same offset and length as the receiver.\n\n 
1895,2,0,method,org/eclipse/jface/internal/text/revisions/Range/equalRange/ILineRange#2,@param range another line range to compare the receiver to\n 
1895,3,0,method,org/eclipse/jface/internal/text/revisions/Range/equalRange/ILineRange#3,@return <code>true</code> if <code>range</code> has the same offset and length as the receiver\n
1896,0,0,method,org/eclipse/jface/internal/text/revisions/Range/clone/#0,
1896,1,0,method,org/eclipse/jface/internal/text/revisions/Range/clone/#1,
1897,0,0,class,org/eclipse/jface/internal/text/revisions/Colors#0, Utility for color operations.\n\n @since 3.3\n
1897,1,0,class,org/eclipse/jface/internal/text/revisions/Colors#1, Utility for color operations.\n\n 
1897,2,0,class,org/eclipse/jface/internal/text/revisions/Colors#2,@since 3.3\n
1898,0,1,method,org/eclipse/jface/internal/text/revisions/Colors/brightness/RGB#0, Returns the human-perceived brightness of a color as float in [0.0, 1.0]. The used RGB\n weights come from http://www.poynton.com/notes/colour_and_gamma/ColorFAQ.html#RTFToC9.\n\n @param rgb the color\n @return the gray-scale value\n
1898,1,0,method,org/eclipse/jface/internal/text/revisions/Colors/brightness/RGB#1, Returns the human-perceived brightness of a color as float in [0.0, 1.0]. 
1898,2,1,method,org/eclipse/jface/internal/text/revisions/Colors/brightness/RGB#2,The used RGB\n weights come from http://www.poynton.com/notes/colour_and_gamma/ColorFAQ.html#RTFToC9.\n\n 
1898,3,0,method,org/eclipse/jface/internal/text/revisions/Colors/brightness/RGB#3,@param rgb the color\n 
1898,4,0,method,org/eclipse/jface/internal/text/revisions/Colors/brightness/RGB#4,@return the gray-scale value\n
1899,0,1,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#0, Normalizes a color in its perceived brightness. Yellows are darkened, while blues and reds\n are lightened. Depending on the hue, the brightness range within the RGB gamut may be\n different, outside values are clipped. Note that this is an approximation; the returned RGB\n is not guaranteed to have the requested {@link #brightness(RGB) brightness}.\n\n @param color the color to normalize\n @param brightness the requested brightness, in [0,&nbsp;1]\n @return a normalized version of <code>color</code>\n @see #brightness(RGB)\n
1899,1,0,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#1, Normalizes a color in its perceived brightness. 
1899,2,2,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#2,Yellows are darkened, while blues and reds\n are lightened. 
1899,3,2,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#3,Depending on the hue, the brightness range within the RGB gamut may be\n different, outside values are clipped. 
1899,4,1,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#4,Note that this is an approximation; the returned RGB\n is not guaranteed to have the requested {
1899,5,1,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#5,@link #brightness(RGB) brightness}.\n\n 
1899,6,0,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#6,@param color the color to normalize\n 
1899,7,0,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#7,@param brightness the requested brightness, in [0,&nbsp;1]\n 
1899,8,0,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#8,@return a normalized version of <code>color</code>\n 
1899,9,0,method,org/eclipse/jface/internal/text/revisions/Colors/adjustBrightness/RGB;float#9,@see #brightness(RGB)\n
1900,0,1,method,org/eclipse/jface/internal/text/revisions/Colors/blend/RGB;RGB;float#0, Returns an RGB that lies between the given foreground and background\n colors using the given mixing factor. A <code>factor</code> of 1.0 will produce a\n color equal to <code>fg</code>, while a <code>factor</code> of 0.0 will produce one\n equal to <code>bg</code>.\n @param bg the background color\n @param fg the foreground color\n @param factor the mixing factor, must be in [0,&nbsp;1]\n\n @return the interpolated color\n
1900,1,0,method,org/eclipse/jface/internal/text/revisions/Colors/blend/RGB;RGB;float#1, Returns an RGB that lies between the given foreground and background\n colors using the given mixing factor. 
1900,2,0,method,org/eclipse/jface/internal/text/revisions/Colors/blend/RGB;RGB;float#2,A <code>factor</code> of 1.0 will produce a\n color equal to <code>fg</code>, while a <code>factor</code> of 0.0 will produce one\n equal to <code>bg</code>.\n 
1900,3,0,method,org/eclipse/jface/internal/text/revisions/Colors/blend/RGB;RGB;float#3,@param bg the background color\n 
1900,4,0,method,org/eclipse/jface/internal/text/revisions/Colors/blend/RGB;RGB;float#4,@param fg the foreground color\n 
1900,5,1,method,org/eclipse/jface/internal/text/revisions/Colors/blend/RGB;RGB;float#5,@param factor the mixing factor, must be in [0,&nbsp;1]\n\n 
1900,6,0,method,org/eclipse/jface/internal/text/revisions/Colors/blend/RGB;RGB;float#6,@return the interpolated color\n
1902,0,1,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#0, Returns an array of colors with hues evenly distributed on the hue wheel defined by the <a\n href="http://en.wikipedia.org/wiki/HSV_color_space">HSB color space</a>. The returned array\n has size <code>steps</code>. The distance <var>d</var> between two successive colors is\n in [120&#176;,&nbsp;180&#176;].\n <p>\n The color at a given <code>index</code> has the hue returned by\n {@linkplain #computeHue(int) computeHue(index)}; i.e. the computed hues are not equidistant,\n but adaptively distributed on the color wheel.\n </p>\n <p>\n The first six colors returned correspond to the following {@link SWT} color constants:\n {@link SWT#COLOR_RED red}, {@link SWT#COLOR_GREEN green}, {@link SWT#COLOR_BLUE blue},\n {@link SWT#COLOR_YELLOW yellow}, {@link SWT#COLOR_CYAN cyan},\n {@link SWT#COLOR_MAGENTA magenta}.\n </p>\n\n @param steps the requested size, must be &gt;= 2\n @return an array of <code>steps</code> colors evenly distributed on the color wheel\n
1902,1,2,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#1, Returns an array of colors with hues evenly distributed on the hue wheel defined by the <a\n href="http://en.wikipedia.org/wiki/HSV_color_space">HSB color space</a>. 
1902,2,0,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#2,The returned array\n has size <code>steps</code>. 
1902,3,2,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#3,The distance <var>d</var> between two successive colors is\n in [120&#176;,&nbsp;180&#176;].\n 
1902,4,2,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#4,<p>\n The color at a given <code>index</code> has the hue returned by\n {
1902,5,2,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#5,@linkplain #computeHue(int) computeHue(index)}; i.e. 
1902,6,2,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#6,the computed hues are not equidistant,\n but adaptively distributed on the color wheel.\n 
1902,7,0,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#7,</p>\n <p>\n The first six colors returned correspond to the following {
1902,8,0,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#8,@link SWT} color constants:\n {
1902,9,0,method,org/eclipse/jface/internal/text/revisions/Colors/rainbow/int#9,@link SWT#COLOR_RED red}, {
